Using nsys.759016.r31.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.759016.r31.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    52.9     113400682826      28353    3999600.8      7480    33064082  cudaEventSynchronize        
    11.5      24692567649        562   43936953.1  37077590    70800534  cuModuleLoadDataEx          
     9.0      19345318708    1483579      13039.6      8988     8046315  cudaLaunchKernel            
     7.8      16651018764    1479974      11250.9      7926     8312778  cuLaunchKernel              
     3.9       8310624919     524023      15859.3     11804     6413680  cudaMemcpyAsync             
     3.0       6528211428     632962      10313.7      3966   342171368  cuMemsetD32Async            
     2.3       4927494844       4432    1111799.4      4641     4209543  cuStreamSynchronize         
     1.5       3181569081     273175      11646.6       522   250131367  cuMemcpyHtoDAsync_v2        
     1.4       2899455657     269694      10750.9       589     6723245  cuEventDestroy_v2           
     1.1       2318139359          8  289767419.9      3507  2318110788  cudaStreamCreateWithFlags   
     0.9       1909900365     107035      17843.7      6192   297637685  cudaMemsetAsync             
     0.9       1843104263     587318       3138.2      1582     7341639  cudaEventRecord             
     0.8       1729002287        983    1758903.6      9267   106357279  cuModuleUnload              
     0.8       1621680826     294396       5508.5       920     1825266  cuEventQuery                
     0.7       1541333688         10  154133368.8       993   985658410  cudaFree                    
     0.6       1357854104        563    2411819.0      8387  1351001498  cuMemAlloc_v2               
     0.2        520681248     306562       1698.5       828     6371640  cuEventRecord               
     0.2        343946054     269718       1275.2       711     5744130  cuEventCreate               
     0.1        286680560          8   35835070.0   3303130   195039131  cuMemHostAlloc              
     0.1        252328065         10   25232806.5    261492    48812474  cuModuleLoadFatBinary       
     0.1        179265917       8774      20431.5      6279      972457  cuMemcpyDtoHAsync_v2        
     0.1        163788560         16   10236785.0     17029    41862227  cudaIpcOpenMemHandle        
     0.1        123122963        312     394624.9      8568     2175610  cuEventSynchronize          
     0.1        114086243       6734      16941.8     12078     5326412  cuMemcpyDtoDAsync_v2        
     0.0         57381414         36    1593928.2      7141    11220377  cudaMalloc                  
     0.0         53376946      20189       2643.9      1019       81762  cuStreamWaitEvent           
     0.0         29572594       1730      17094.0      5007       34485  cudaEventQuery              
     0.0         25052810       1798      13933.7      8097      198579  cuCtxSynchronize            
     0.0          8888364        562      15815.6     12771      201599  cuMemFree_v2                
     0.0          1969731         78      25253.0      3232     1070023  cuStreamCreate              
     0.0          1446632          7     206661.7     14460      883519  cudaHostAlloc               
     0.0          1106245         68      16268.3     13040       24195  cuStreamDestroy_v2          
     0.0           925320        116       7976.9      5925       26813  cudaBindTexture             
     0.0           543827          2     271913.5    197058      346769  cuMemGetInfo_v2             
     0.0           458434         26      17632.1      8230       35741  cudaMemset                  
     0.0           246167        116       2122.1      1595        6157  cudaUnbindTexture           
     0.0           208718         12      17393.2     13539       28327  cudaMemcpy                  
     0.0           108756         58       1875.1      1038       12083  cudaEventCreateWithFlags    
     0.0            78480          2      39240.0     16816       61664  cuMemsetD32_v2              
     0.0            52513          5      10502.6      3382       38465  cudaStreamCreateWithPriority
     0.0             6670          4       1667.5      1060        2480  cuInit                      
     0.0             3922          1       3922.0      3922        3922  cudaStreamWaitEvent         

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.759016.r31.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    36.9      34611910224      28353  1220749.5    39872  11074431  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    10.5       9824902161     111925    87781.1    54464    196736  volta_fp16_s884cudnn_fp16_128x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     6.7       6294493228      58464   107664.4    61182    191200  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     3.2       3013823861      21716   138783.6   102815    248031  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     2.7       2497499168      28407    87918.4    52959    173887  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     2.5       2317959968      18378   126126.9   107391    191456  volta_fp16_s884cudnn_fp16_128x128_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                
     1.6       1521887086     268870     5660.3     2944     40895  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     1.5       1387238857     268870     5159.5     2943     41247  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     1.2       1148591385       8353   137506.5   109855    178687  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        842263761      86871     9695.6     8000     22848  void convertTensor_kernel<float, __half, float>(float, float const*, float, __half*, unsigned long) 
     0.8        761302318       5016   151774.8   125375    186176  dgrad_1x1_stride_2x2                                                                                
     0.8        729477167       3322   219589.8     2880    454942  fusion_238                                                                                          
     0.7        681020530       1652   412240.0   393567    468638  select_and_scatter_4363                                                                             
     0.7        636018298       5011   126924.4   108991    147904  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        628399264       3340   188143.5     2944    392286  fusion_269                                                                                          
     0.6        605739563       3340   181359.2     4800    366751  fusion_254                                                                                          
     0.6        568103943       3322   171012.6     8512    351903  fusion_237                                                                                          
