epoch,loss,lr,mae,time,val_loss,val_mae
0,0.32648554,0.001,0.48623204,29.638091802597046,0.35478714,0.55928975
1,0.30776495,0.0009375,0.47360125,14.729193210601807,0.35286155,0.55527836
2,0.2885262,0.000875,0.45566353,14.54564118385315,0.35361382,0.55517644
3,0.26706174,0.0008125,0.4325491,14.914366483688354,0.3324287,0.53145164
4,0.25653008,0.00075,0.42037985,14.54598069190979,0.32004967,0.52145714
