Generating SQLite file nsys.743227.r7.w.sqlite from nsys.743227.r7.w.qdrep
Using nsys.743227.r7.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743227.r7.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    53.9      69566651169      13489    5157287.5     8499    64148598  cudaEventSynchronize        
     8.4      10893454366     640333      17012.2     8226     8974983  cuLaunchKernel              
     7.7       9908762031     621019      15955.7     9187     8425612  cudaLaunchKernel            
     5.8       7506581339    4469623       1679.5      893    38191970  cuEventQuery                
     4.9       6369900311     600117      10614.4     5356   382789861  cuMemcpyHtoDAsync_v2        
     3.8       4843988123     317829      15240.9     3695   381603837  cuMemsetD32Async            
     3.3       4241149371     262731      16142.6    11835     8039061  cudaMemcpyAsync             
     3.3       4210782656          8  526347832.0     3320  4210753072  cudaStreamCreateWithFlags   
     1.6       2038960790       1335    1527311.5     9512   121833810  cuModuleUnload              
     1.3       1673296290         60   27888271.5     1068  1047905668  cudaFree                    
     1.0       1335371147     135352       9865.9      578     7902374  cuEventDestroy_v2           
     1.0       1259915451     292374       4309.3     1601    16574232  cudaEventRecord             
     0.8       1075791145        890    1208754.1     8379  1065203998  cuMemAlloc_v2               
     0.7        915127795      53674      17049.7     6843   230286557  cudaMemsetAsync             
     0.5        599427944          9   66603104.9   901050   492657066  cuMemHostAlloc              
     0.4        559788835        354    1581324.4    49813    11863177  cuEventSynchronize          
     0.4        509432229     295066       1726.5      810     1731284  cuEventRecord               
     0.4        461983327        899     513885.8    96196    65159175  cuModuleLoadFatBinary       
     0.2        251744068         32    7867002.1    16825    35389938  cudaIpcOpenMemHandle        
     0.2        231145403       6947      33272.7     6629     1184048  cuMemcpyDtoHAsync_v2        
     0.1        190944052     103287       1848.7      838     1646653  cuStreamWaitEvent           
     0.1        182820636     135374       1350.5      717     2563002  cuEventCreate               
     0.1         75442855         60    1257380.9     7261     8467596  cudaMalloc                  
     0.1         69301938       3445      20116.7    12054      758853  cuMemcpyDtoDAsync_v2        
     0.0         33628612         32    1050894.1    22699    14379408  cudaIpcCloseMemHandle       
     0.0         15575324        951      16377.8     8043       68680  cuCtxSynchronize            
     0.0         13635007        889      15337.5    12922      322482  cuMemFree_v2                
     0.0         11215569       1758       6379.7     4610      596642  cuStreamSynchronize         
     0.0          2436079         10     243607.9     3813     2339685  cuStreamCreate              
     0.0          2385272         11     216842.9    15413     1731802  cudaHostAlloc               
     0.0          1223231        194       6305.3     3444       30532  cudaBindTexture             
     0.0           873817         50      17476.3     8289       33766  cudaMemset                  
     0.0           815604          2     407802.0   267294      548310  cuMemGetInfo_v2             
     0.0           432184         20      21609.2    14363      105739  cudaMemcpy                  
     0.0           383838         58       6617.9     6037       11488  cudaEventQuery              
     0.0           322702        194       1663.4     1084        2912  cudaUnbindTexture           
     0.0           292260         10      29226.0    18341       91773  cudaFreeHost                
     0.0           103107         57       1808.9     1093        5265  cudaEventCreateWithFlags    
