Using nsys.742215.r0.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742215.r0.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    32.9     104700624920      53369    1961824.7     7873    63555371  cudaEventSynchronize        
    14.0      44572358881    2547025      17499.8     8191    46396314  cuLaunchKernel              
    12.7      40373125008    2477447      16296.3     9248    19241419  cudaLaunchKernel            
    11.2      35718881710   21438260       1666.1      912    30950733  cuEventQuery                
     6.0      19126822096    1263681      15135.8     3597   708733976  cuMemsetD32Async            
     5.7      18064748187    1044275      17298.8    11829    18220420  cudaMemcpyAsync             
     5.6      17802858570    1140597      15608.4     5447   858873773  cuMemcpyHtoDAsync_v2        
     2.5       7946418895     538174      14765.5      576    18092177  cuEventDestroy_v2           
     1.9       5993469876    1162766       5154.5     1577    20112688  cudaEventRecord             
     1.7       5413234808         28  193329814.6     1160  4383144253  cudaFree                    
     1.5       4623136486     213802      21623.4     6513   550084953  cudaMemsetAsync             
     1.3       4023001970          8  502875246.3     3515  4022972098  cudaStreamCreateWithFlags   
     0.8       2513313442       1335    1882631.8     9310   119390124  cuModuleUnload              
     0.7       2212960460    1143868       1934.6      804    31773891  cuEventRecord               
     0.3       1090273570        890    1225026.5     8670  1079294805  cuMemAlloc_v2               
     0.3        858470991     538197       1595.1      703    13033278  cuEventCreate               
     0.2        695308921     396357       1754.2      824      761659  cuStreamWaitEvent           
     0.2        557144370        354    1573854.2     9676    11862849  cuEventSynchronize          
     0.1        446470401        899     496630.0    96638    47508263  cuModuleLoadFatBinary       
     0.1        442185678      14693      30095.0     6163    16663986  cuMemcpyDtoHAsync_v2        
     0.1        361775109          9   40197234.3  4840544   274869870  cuMemHostAlloc              
     0.1        275610204      13525      20377.8    11990     7485732  cuMemcpyDtoDAsync_v2        
     0.0         93236676          8   11654584.5    16652    30520346  cudaIpcOpenMemHandle        
     0.0         61881642          8    7735205.3    29569    19220438  cudaIpcCloseMemHandle       
     0.0         58795950       3501      16794.0     9947      126891  cuCtxSynchronize            
     0.0         27291671         28     974702.5     8175     9103854  cudaMalloc                  
     0.0         13728258        889      15442.4    13160      390069  cuMemFree_v2                
     0.0         10515781       1758       5981.7     4569       20590  cuStreamSynchronize         
     0.0          1782005          7     254572.1    14575     1113523  cudaHostAlloc               
     0.0          1274366        194       6568.9     3580       35221  cudaBindTexture             
     0.0           636850         10      63685.0     3436      575024  cuStreamCreate              
     0.0           542825          2     271412.5   199014      343811  cuMemGetInfo_v2             
     0.0           386848         58       6669.8     6193        9387  cudaEventQuery              
     0.0           329841        194       1700.2     1166        5757  cudaUnbindTexture           
     0.0           264179         18      14676.6     7875       38240  cudaMemset                  
