Using nsys.743227.r14.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743227.r14.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    53.8      68259279549      13489    5060366.2     9277    64165318  cudaEventSynchronize        
     8.4      10609436668     640333      16568.6     8178    14188697  cuLaunchKernel              
     7.5       9541712663     621019      15364.6     9105     4698015  cudaLaunchKernel            
     6.0       7554170385    4546305       1661.6      950    29538319  cuEventQuery                
     4.8       6074882300     600117      10122.8     5283   306343842  cuMemcpyHtoDAsync_v2        
     3.6       4579810662          8  572476332.8     3494  4579780885  cudaStreamCreateWithFlags   
     3.6       4552257213     317829      14323.0     3701   385076702  cuMemsetD32Async            
     3.4       4331676535     262735      16486.9    11720     5861638  cudaMemcpyAsync             
     1.6       2050301223       1335    1535806.2     9457   112351683  cuModuleUnload              
     1.3       1713057481         60   28550958.0      924  1110536262  cudaFree                    
     1.1       1371635348        890    1541163.3     7804  1361340228  cuMemAlloc_v2               
     1.0       1323697655     135352       9779.7      579     5115774  cuEventDestroy_v2           
     1.0       1233820743     292374       4220.0     1574    14718857  cudaEventRecord             
     0.7        860688651      53674      16035.5     6863   183356608  cudaMemsetAsync             
     0.4        557593673        354    1575123.4    50349    11870409  cuEventSynchronize          
     0.4        501405215     295066       1699.3      810    10262076  cuEventRecord               
     0.3        439297532        899     488651.3    97186    46237674  cuModuleLoadFatBinary       
     0.2        275276506          9   30586278.4  2691375   204722463  cuMemHostAlloc              
     0.2        244311618         32    7634738.1    16552    23138467  cudaIpcOpenMemHandle        
     0.2        233775316       6947      33651.3     6398     1617924  cuMemcpyDtoHAsync_v2        
     0.1        182029788     103287       1762.4      814      574386  cuStreamWaitEvent           
     0.1        173261453     135377       1279.8      703     1952909  cuEventCreate               
     0.1         90087557         60    1501459.3     7381    11397687  cudaMalloc                  
     0.1         68778144       3445      19964.6    12179      745213  cuMemcpyDtoDAsync_v2        
     0.0         39532311         32    1235384.7    23640     8544744  cudaIpcCloseMemHandle       
     0.0         15314044        951      16103.1     9726      122117  cuCtxSynchronize            
     0.0         13084726        889      14718.5    12640      354740  cuMemFree_v2                
     0.0         10542176       1758       5996.7     4611       50442  cuStreamSynchronize         
     0.0          2221988         10     222198.8     3250     2152081  cuStreamCreate              
     0.0          1634292          2     817146.0   675820      958472  cuMemGetInfo_v2             
     0.0          1535968         11     139633.5    14683      664826  cudaHostAlloc               
     0.0          1228426        194       6332.1     3475       31282  cudaBindTexture             
     0.0           884174         50      17683.5     8301       28048  cudaMemset                  
     0.0           379819         58       6548.6     6014        9611  cudaEventQuery              
     0.0           357053         20      17852.7    14376       41092  cudaMemcpy                  
     0.0           354373         10      35437.3    19490      119035  cudaFreeHost                
     0.0           328914        194       1695.4     1151        5626  cudaUnbindTexture           
     0.0           103655         57       1818.5     1111        5269  cudaEventCreateWithFlags    
     0.0            56194          5      11238.8     3457       40888  cudaStreamCreateWithPriority
     0.0            37985          2      18992.5    14462       23523  cuMemsetD32_v2              
     0.0            33756          1      33756.0    33756       33756  cudaStreamSynchronize       
     0.0             7376          4       1844.0     1307        2420  cuInit                      
     0.0             4455          1       4455.0     4455        4455  cudaStreamWaitEvent         
     0.0             3804          1       3804.0     3804        3804  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.743227.r14.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    24.6      26197483620      13489  1942136.8    28672  64435449  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.4       7883692621      28437   277233.6   179135    581406  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     5.0       5277166570      20073   262898.7   172352    422015  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.5       4771763314      10874   438823.2   323103    792926  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.7       3955898339      20071   197095.2   166656    374079  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.3       3508802059      11709   299667.1   204095    462015  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.4       2538354925       7528   337188.5   318111    427711  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.7       1784416889       5018   355603.2   344831    398751  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.3       1343115258        826  1626047.5  1567869   1820029  select_and_scatter_4351                                                                             
     1.3       1338902175        826  1620946.9  1606813   1644541  fusion_238                                                                                          
     1.3       1332360398       2511   530609.5   318623    701310  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.2       1297882754       2511   516878.8   384511    625662  dgrad_1x1_stride_2x2                                                                                
     1.2       1225448704        826  1483594.1  1473501   1543356  fusion_237                                                                                          
     1.1       1204431515       2509   480044.4   461695    542207  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.0       1093816448        836  1308392.9   248031   1350588  fusion_269                                                                                          
     1.0       1091559747       1672   652846.7     5856   1327421  fusion_254                                                                                          
     1.0       1046743848       2509   417195.6   400127    471231  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     1.0       1036400167       2509   413073.0   399071    466687  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.8        837429845       2509   333770.4   326816    386016  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.8        822539692        836   983899.2     4032   1023390  fusion_219                                                                                          
     0.7        763632648     134596     5673.5     2943     40415  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.7        712891664       4182   170466.7   164416    203391  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.7        697753350     134596     5184.1     3007     41248  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        662701474        826   802302.0   794430    814557  fusion_287                                                                                          
     0.6        612039215       2514   243452.4   118304    428351  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.6        607115932        826   735007.2   733215    757438  fusion_268                                                                                          
     0.6        607080745        836   726173.1     3776    748253  fusion_820                                                                                          
     0.6        607001690        826   734868.9   733503    751710  fusion_253                                                                                          
     0.6        604546898        836   723142.2     3712    743485  fusion_799                                                                                          
     0.6        604177752        826   731450.1   728830    745053  fusion_778                                                                                          
     0.6        590762590       1672   353326.9     3360    739198  fusion_220                                                                                          
     0.5        572264013        837   683708.5   677567    790590  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        568901705        837   679691.4   672927    785790  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        564595757        826   683530.0   673247    776926  fusion_286                                                                                          
     0.5        543361549        836   649954.0   124576    671935  fusion_333                                                                                          
     0.5        541999450        836   648324.7   125055    671933  fusion_318                                                                                          
     0.5        541823488        836   648114.2   125055    682367  fusion_303                                                                                          
     0.5        515811641       1673   308315.4   303776    344863  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        419918970        826   508376.5   507199    511070  fusion_847                                                                                          
     0.4        412367124        826   499233.8   493439    506399  fusion_273                                                                                          
