Generating SQLite file nsys.743227.r22.w.sqlite from nsys.743227.r22.w.qdrep
Using nsys.743227.r22.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743227.r22.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    53.1      69584950056      13489    5158644.1     9851    64170593  cudaEventSynchronize        
     8.4      10998780135     640333      17176.7     8070    12316907  cuLaunchKernel              
     7.5       9844411308     621019      15852.0     9282    10280762  cudaLaunchKernel            
     5.8       7637467265    4484886       1702.9      931    37292096  cuEventQuery                
     4.9       6429766396     600117      10714.2     5207   392261153  cuMemcpyHtoDAsync_v2        
     4.5       5941469726          8  742683715.8     3589  5941440199  cudaStreamCreateWithFlags   
     3.4       4496847414     317829      14148.6     3764   409094325  cuMemsetD32Async            
     3.3       4278122249     262732      16283.2    11714     9630792  cudaMemcpyAsync             
     1.7       2166123181       1335    1622564.2     9219   118589412  cuModuleUnload              
     1.3       1748810920         60   29146848.7     1046  1056376873  cudaFree                    
     1.0       1362986424        890    1531445.4     8640  1351385440  cuMemAlloc_v2               
     1.0       1342227916     135352       9916.6      586     9014752  cuEventDestroy_v2           
     0.9       1189000082     292374       4066.7     1608     7688461  cudaEventRecord             
     0.7        881287258      53674      16419.3     6897   189145520  cudaMemsetAsync             
     0.4        560747253        354    1584031.8    49238    11883143  cuEventSynchronize          
     0.4        536067113     295066       1816.8      809     6205637  cuEventRecord               
     0.4        465497225        899     517794.5    98041    52510377  cuModuleLoadFatBinary       
     0.3        333921703         32   10435053.2    17438    67227231  cudaIpcOpenMemHandle        
     0.2        304966454          9   33885161.6  4708046   176968551  cuMemHostAlloc              
     0.2        233890860       6947      33667.9     6643     1855324  cuMemcpyDtoHAsync_v2        
     0.1        186541359     103287       1806.0      826     1355555  cuStreamWaitEvent           
     0.1        178214508     135374       1316.5      722     1978523  cuEventCreate               
     0.1        118246320         60    1970772.0     7966    13807147  cudaMalloc                  
     0.1         70812947       3445      20555.3    12177       78138  cuMemcpyDtoDAsync_v2        
     0.0         40592179         32    1268505.6    23552     8307427  cudaIpcCloseMemHandle       
     0.0         15924890        951      16745.4     9428       56987  cuCtxSynchronize            
     0.0         14380720        889      16176.3    13208      412911  cuMemFree_v2                
     0.0         12156670       1758       6915.1     4705      971449  cuStreamSynchronize         
     0.0          7277080         11     661552.7    14986     6513942  cudaHostAlloc               
     0.0          2297855         10     229785.5     3859     2196098  cuStreamCreate              
     0.0          1354177        194       6980.3     3400       34067  cudaBindTexture             
     0.0           926688          2     463344.0   281029      645659  cuMemGetInfo_v2             
     0.0           886002         50      17720.0     8519       56310  cudaMemset                  
     0.0           536784         58       9254.9     6190      151470  cudaEventQuery              
     0.0           351115         20      17555.8    14336       36727  cudaMemcpy                  
     0.0           341008        194       1757.8     1056        3866  cudaUnbindTexture           
     0.0           307287         10      30728.7    19116      105803  cudaFreeHost                
     0.0           100693         57       1766.5     1079        5230  cudaEventCreateWithFlags    
     0.0            62974          5      12594.8     3457       48707  cudaStreamCreateWithPriority
     0.0            52581          2      26290.5    23055       29526  cuMemsetD32_v2              
     0.0            32662          1      32662.0    32662       32662  cudaStreamSynchronize       
     0.0            12700          1      12700.0    12700       12700  cudaEventDestroy            
     0.0             7235          4       1808.8     1707        1955  cuInit                      
     0.0             4482          1       4482.0     4482        4482  cudaStreamWaitEvent         

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.743227.r22.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    24.8      26457278066      13489  1961396.6    37952  64452528  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.4       7881192062      28437   277145.7   181247    588988  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     5.0       5282063032      20073   263142.7   172350    424861  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.5       4770331101      10874   438691.5   321950    795356  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.7       3961564784      20071   197377.5   167679    375485  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.3       3550614330      11709   303238.1   204671    462429  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.4       2537975741       7528   337138.1   318334    429213  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.7       1782405757       5018   355202.4   343198    399582  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.3       1346759362        826  1630459.3  1575735   1836788  select_and_scatter_4351                                                                             
     1.2       1330493919        826  1610767.5  1581014   1643765  fusion_238                                                                                          
     1.2       1326435867       2511   528250.0   319166    702300  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.2       1299902746       2511   517683.3   385022    632060  dgrad_1x1_stride_2x2                                                                                
     1.2       1227783361        826  1486420.5  1475063   1548918  fusion_237                                                                                          
     1.1       1214961188       2509   484241.2   471773    551709  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.0       1088884946        836  1302494.0   248126   1344279  fusion_269                                                                                          
     1.0       1088563616       1672   651054.8     5728   1321432  fusion_254                                                                                          
     1.0       1048798224       2509   418014.4   399902    474013  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     1.0       1038678972       2509   413981.3   399165    463677  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.8        839643036       2509   334652.5   326334    387518  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.8        822834402        836   984251.7     4160   1011354  fusion_219                                                                                          
     0.7        758186068     134596     5633.1     2847     41375  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.7        714811280       4182   170925.7   164991    204415  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        691182155     134596     5135.2     2943     40671  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        661397238        826   800723.0   792443    820634  fusion_287                                                                                          
     0.6        613046672       2514   243853.1   118624    428606  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.6        607115212        826   735006.3   733339    749307  fusion_268                                                                                          
     0.6        606802351        826   734627.5   732795    745307  fusion_253                                                                                          
     0.6        606010031        836   724892.4     3648    743962  fusion_820                                                                                          
     0.6        603147754        836   721468.6     3680    741563  fusion_799                                                                                          
     0.6        602895176        826   729897.3   727740    737819  fusion_778                                                                                          
     0.6        591798098       1672   353946.2     3424    731323  fusion_220                                                                                          
     0.5        574631443        826   695679.7   680795    779707  fusion_286                                                                                          
     0.5        572774062        837   684317.9   678556    791163  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        568617831        837   679352.2   672571    785851  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        543931621        836   650635.9   125343    677723  fusion_333                                                                                          
