Generating SQLite file nsys.743827.r25.w.sqlite from nsys.743827.r25.w.qdrep
Using nsys.743827.r25.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r25.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    49.3      40207994943       6804     5909464.3    11648    63722022  cudaEventSynchronize        
    10.8       8814960998          8  1101870124.8     3523  8814930414  cudaStreamCreateWithFlags   
     6.7       5461326039     321789       16971.8     8273     3785589  cuLaunchKernel              
     6.2       5073640879     509821        9951.8     5671   260710725  cuMemcpyHtoDAsync_v2        
     6.0       4879707794     310850       15698.0     9199     6681104  cudaLaunchKernel            
     4.4       3627919063    2204153        1645.9      920    12162736  cuEventQuery                
     2.6       2111827600     132185       15976.3    11819     8219690  cudaMemcpyAsync             
     2.6       2105781586     159809       13176.9     3693   330824704  cuMemsetD32Async            
     2.5       2032179446       1335     1522231.8     8648   116476484  cuModuleUnload              
     2.2       1822976930         60    30382948.8      945  1216979831  cudaFree                    
     1.0        820812306        890      922261.0     8082   810606196  cuMemAlloc_v2               
     0.9        755980764          9    83997862.7  3375525   476172929  cuMemHostAlloc              
     0.8        621279454      68054        9129.2      587     7774786  cuEventDestroy_v2           
     0.7        599894934      26922       22282.7     6635   266260051  cudaMemsetAsync             
     0.7        573475793     146916        3903.4     1613     1752005  cudaEventRecord             
     0.7        562217121        354     1588184.0    49299    11894288  cuEventSynchronize          
     0.5        444868402        899      494848.1    99439    51016849  cuModuleLoadFatBinary       
     0.3        282691328     153260        1844.5      811     1653908  cuEventRecord               
     0.3        206456090       5653       36521.5     5722     1182716  cuMemcpyDtoHAsync_v2        
     0.2        200673313         32     6271041.0    17674    20833966  cudaIpcOpenMemHandle        
     0.1         95660209      54325        1760.9      824     1636090  cuStreamWaitEvent           
     0.1         88767122      68077        1303.9      718     1731345  cuEventCreate               
     0.1         69301425         60     1155023.8     7660     6552402  cudaMalloc                  
     0.0         35624795       1761       20229.9    12045       76741  cuMemcpyDtoDAsync_v2        
     0.0         30144475         10     3014447.5    18001    29849663  cudaFreeHost                
     0.0         23374865         32      730464.5    23335     3843192  cudaIpcCloseMemHandle       
     0.0         13326827        889       14990.8    12748      265272  cuMemFree_v2                
     0.0         10755676       1758        6118.1     4636       14236  cuStreamSynchronize         
     0.0          8460908        525       16116.0    10132       91180  cuCtxSynchronize            
     0.0          1429132         10      142913.2     3638     1358667  cuStreamCreate              
     0.0          1412884         11      128444.0    15044      689478  cudaHostAlloc               
     0.0          1187700        194        6122.2     3320       24435  cudaBindTexture             
     0.0          1067096          2      533548.0   302226      764870  cuMemGetInfo_v2             
     0.0           969358         50       19387.2     8386       58085  cudaMemset                  
     0.0           381057         58        6569.9     6019        8510  cudaEventQuery              
     0.0           355124         20       17756.2    14957       32473  cudaMemcpy                  
     0.0           319797        194        1648.4     1083        5677  cudaUnbindTexture           
     0.0            98656         57        1730.8     1113        6183  cudaEventCreateWithFlags    
     0.0            78421          2       39210.5    28354       50067  cuMemsetD32_v2              
     0.0            66099          5       13219.8     3520       51596  cudaStreamCreateWithPriority
     0.0            54587          1       54587.0    54587       54587  cudaStreamSynchronize       
     0.0             7083          1        7083.0     7083        7083  cudaStreamWaitEvent         
     0.0             6091          4        1522.8      973        2391  cuInit                      
     0.0             3117          1        3117.0     3117        3117  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.743827.r25.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    27.0      15002366651       6804  2204933.4    34528  63831465  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.1       3939036204      14225   276909.4   181791    581597  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.8       2663712695      10041   265283.6   173855    423613  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.3       2399478297       5440   441080.6   326686    797211  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.6       1988212665      10039   198048.9   167423    375901  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.2       1759410946       5857   300394.6   203999    463229  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.3       1279012534       3766   339621.0   320446    428061  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.6        893637952       2510   356031.1   345790    399454  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.2        669828478       1257   532878.7   321214    709851  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.2        669675624        412  1625426.3  1583510   1813204  select_and_scatter_4351                                                                             
     1.2        666725998        412  1618267.0  1600981   1629685  fusion_238                                                                                          
     1.2        650720205       1257   517677.2   385726    621980  dgrad_1x1_stride_2x2                                                                                
     1.1        614791181       1255   489873.5   475389    551452  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.1        586821189        412  1424323.3  1344408   1539062  fusion_237                                                                                          
     1.0        544997048        836   651910.3     5984   1324279  fusion_254                                                                                          
     1.0        543498940        418  1300236.7   248702   1328120  fusion_269                                                                                          
     1.0        528652370       1255   421236.9   405246    472637  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        523636889       1255   417240.5   404862    455806  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.8        421844572       1255   336131.1   326046    388989  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        410235858        418   981425.5     4000   1002234  fusion_219                                                                                          
     0.7        382938886      67298     5690.2     2975     39391  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        359101310       2092   171654.5   164095    203774  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        350226186      67298     5204.1     3008     39422  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        329243576        412   799134.9   779003    806395  fusion_287                                                                                          
     0.6        307114914       1260   243742.0   118560    427037  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        302807251        412   734969.1   732988    739707  fusion_268                                                                                          
     0.5        302644503        412   734574.0   733020    740540  fusion_253                                                                                          
     0.5        302297927        418   723200.8     3744    737339  fusion_820                                                                                          
     0.5        300738454        418   719470.0     3712    736860  fusion_799                                                                                          
     0.5        300651671        412   729737.1   728540    732219  fusion_778                                                                                          
     0.5        294555966        836   352339.7     3359    729436  fusion_220                                                                                          
     0.5        288416867        412   700040.9   679292    776347  fusion_286                                                                                          
     0.5        286092186        419   682797.6   677052    793531  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        284248179        419   678396.6   672763    785051  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        272107629        418   650975.2   125119    667964  fusion_303                                                                                          
     0.5        270066374        418   646091.8   125823    663740  fusion_318                                                                                          
     0.5        269803682        418   645463.4   124351    665692  fusion_333                                                                                          
     0.5        259414696        837   309933.9   305630    346654  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        209083049        412   507483.1   506685    510653  fusion_847                                                                                          
     0.4        207491574        419   495206.6   490877    561564  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
     0.4        205740603        412   499370.4   493565    505884  fusion_273                                                                                          
     0.3        188098711        419   448922.9   444413    517180  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     0.3        177182391        418   423881.3   414909    742236  fusion_274                                                                                          
     0.3        175794402        418   420560.8   410109    468253  reduce_window_1391                                                                                  
