Using nsys.742961.r93.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r93.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    49.1      25463492019       3439    7404330.3    10796    63162784  cudaEventSynchronize        
     9.1       4717583989          8  589697998.6     3447  4717554852  cudaStreamCreateWithFlags   
     8.7       4486578116     464889       9650.9     5334   259997529  cuMemcpyHtoDAsync_v2        
     5.3       2727827610     163279      16706.5     8334     6961465  cuLaunchKernel              
     4.7       2413077066     156469      15422.1     9244     1635301  cudaLaunchKernel            
     4.2       2157623841       1335    1616197.6     9363   122118882  cuModuleUnload              
     3.4       1761784097    1025665       1717.7      961    36430188  cuEventQuery                
     3.3       1706675939         60   28444599.0     1002  1059129496  cudaFree                    
     2.6       1363549460        890    1532078.0     8045  1353383100  cuMemAlloc_v2               
     2.1       1088261954      67075      16224.6    11883     1144587  cudaMemcpyAsync             
     1.5        802416888      81177       9884.8     3834     7884527  cuMemsetD32Async            
     1.1        561972270        354    1587492.3    49643    11900241  cuEventSynchronize          
     0.9        441972628        899     491626.9    98395    47888214  cuModuleLoadFatBinary       
     0.8        420114664      13610      30868.1     6915   250438175  cudaMemsetAsync             
     0.5        284627668          9   31625296.4  2277550   190137987  cuMemHostAlloc              
     0.5        282472877      74458       3793.7     1603     1210194  cudaEventRecord             
     0.5        258522951      34566       7479.1      579     1567225  cuEventDestroy_v2           
     0.4        216957785         32    6779930.8    15685    20408792  cudaIpcOpenMemHandle        
     0.4        200853688       5009      40098.6     6250     1183415  cuMemcpyDtoHAsync_v2        
     0.4        191886655      82696       2320.4      816     1048523  cuEventRecord               
     0.2         87192257         60    1453204.3     7168    11542324  cudaMalloc                  
     0.1         55778859      29961       1861.7      821      228654  cuStreamWaitEvent           
     0.1         41879287      34588       1210.8      730       30569  cuEventCreate               
     0.1         33895603         10    3389560.3    19001    33398187  cudaFreeHost                
     0.0         21174070         32     661689.7    23997     3544017  cudaIpcCloseMemHandle       
     0.0         18231594        923      19752.5    12243       62816  cuMemcpyDtoDAsync_v2        
     0.0         13306909        889      14968.4    12814      337583  cuMemFree_v2                
     0.0         10655749       1758       6061.3     4599       19521  cuStreamSynchronize         
     0.0          5175651        313      16535.6     9830       64226  cuCtxSynchronize            
     0.0          2628587         11     238962.5    14499     1474007  cudaHostAlloc               
     0.0          1298988        194       6695.8     3648       39819  cudaBindTexture             
     0.0           927769         50      18555.4     8124       55267  cudaMemset                  
     0.0           691451         10      69145.1     3300      601316  cuStreamCreate              
     0.0           474728          2     237364.0   224586      250142  cuMemGetInfo_v2             
     0.0           401237         20      20061.9    15753       49710  cudaMemcpy                  
     0.0           389370         58       6713.3     6066        9392  cudaEventQuery              
     0.0           329823        194       1700.1     1162        5209  cudaUnbindTexture           
     0.0           112855         59       1912.8     1119        5343  cudaEventCreateWithFlags    
     0.0            72580          5      14516.0     3342       58182  cudaStreamCreateWithPriority
     0.0            68669          1      68669.0    68669       68669  cudaStreamSynchronize       
     0.0            51553          2      25776.5    24132       27421  cuMemsetD32_v2              
     0.0             7758          4       1939.5     1434        3150  cuInit                      
     0.0             6142          1       6142.0     6142        6142  cudaStreamWaitEvent         
     0.0             2873          1       2873.0     2873        2873  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r93.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    30.0       8875836518       3439  2580935.3    64256  63544085  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1974468591       7153   276033.6   180319    586557  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1324069970       5049   262244.0   172031    422750  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.0       1193932378       2736   436378.8   322623    793628  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        993250821       5047   196800.2   166495    372446  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
