Using nsys.742961.r51.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r51.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    45.9      24989900975       3439     7266618.5    14756    63187835  cudaEventSynchronize        
    15.0       8192347099          8  1024043387.4     3366  8192317706  cudaStreamCreateWithFlags   
     8.1       4431064178     464889        9531.4     5285   236311243  cuMemcpyHtoDAsync_v2        
     5.0       2743437262     163279       16802.1     8375     5104271  cuLaunchKernel              
     4.5       2435042514     156469       15562.5     9234     1031613  cudaLaunchKernel            
     3.4       1844447452       1335     1381608.6     8593   111073214  cuModuleUnload              
     3.3       1787657083    1052442        1698.6      957    36193526  cuEventQuery                
     3.1       1691729034         60    28195483.9      996  1051389818  cudaFree                    
     2.0       1090893646        890     1225723.2     7527  1081239017  cuMemAlloc_v2               
     1.9       1057070190      67085       15757.2    11722     1092701  cudaMemcpyAsync             
     1.5        795294062      81177        9797.0     3807     1008042  cuMemsetD32Async            
     1.2        669611548          9    74401283.1  3042579   544165162  cuMemHostAlloc              
     1.0        561852538        354     1587154.1    49694    11867303  cuEventSynchronize          
     0.8        427492507        899      475520.0    97916    52602271  cuModuleLoadFatBinary       
     0.7        380501478      13610       27957.5     6822   208537679  cudaMemsetAsync             
     0.5        282790246      74458        3798.0     1638     1204629  cudaEventRecord             
     0.5        254313647      34566        7357.3      592     1128898  cuEventDestroy_v2           
     0.4        195578687       5009       39045.5     6391     1185767  cuMemcpyDtoHAsync_v2        
     0.4        192938958      82696        2333.1      818     1189830  cuEventRecord               
     0.3        189626405         32     5925825.2    16977    21335656  cudaIpcOpenMemHandle        
     0.1         62670597         60     1044510.0     6974     7169500  cudaMalloc                  
     0.1         54682314      29961        1825.1      842      256172  cuStreamWaitEvent           
     0.1         42243635      34588        1221.3      703       47977  cuEventCreate               
     0.0         19655746         32      614242.1    23302     3214592  cudaIpcCloseMemHandle       
     0.0         18723708        923       20285.7    12271       73863  cuMemcpyDtoDAsync_v2        
     0.0         13198983        889       14847.0    12507      325933  cuMemFree_v2                
     0.0         10592931       1758        6025.6     4605       15066  cuStreamSynchronize         
     0.0          5457302        313       17435.5     9855      192568  cuCtxSynchronize            
     0.0          1571933         11      142903.0    14284      808696  cudaHostAlloc               
     0.0          1320664        194        6807.5     3409       37397  cudaBindTexture             
     0.0           881710         50       17634.2     7939       59741  cudaMemset                  
     0.0           677179         10       67717.9     3205      616339  cuStreamCreate              
     0.0           445924          2      222962.0   173638      272286  cuMemGetInfo_v2             
     0.0           404087         20       20204.4    15513       50240  cudaMemcpy                  
     0.0           386757         58        6668.2     5992       10771  cudaEventQuery              
     0.0           347537         10       34753.7    18507      156584  cudaFreeHost                
     0.0           326074        194        1680.8     1113        5465  cudaUnbindTexture           
     0.0           112088         60        1868.1     1098        6558  cudaEventCreateWithFlags    
     0.0            59343          5       11868.6     3326       44678  cudaStreamCreateWithPriority
     0.0            43950          2       21975.0    16561       27389  cuMemsetD32_v2              
     0.0            27925          1       27925.0    27925       27925  cudaStreamSynchronize       
     0.0             7637          4        1909.3     1715        2049  cuInit                      
     0.0             6250          1        6250.0     6250        6250  cudaStreamWaitEvent         
     0.0             3381          1        3381.0     3381        3381  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r51.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    29.2       8558936433       3439  2488786.4    38016  63514406  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.8       1983678811       7153   277321.2   182399    576476  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.6       1340169078       5049   265432.6   173343    421854  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.1       1211677162       2736   442864.5   326750    840187  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        999134312       5047   197966.0   167647    374141  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        892999796       2945   303225.7   204543    465694  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        644617963       1894   340347.4   318942    428765  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        449983063       1262   356563.4   343870    400221  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        337392007        206  1637825.3  1605110   1647126  fusion_238                                                                                          
     1.1        337315913        206  1637455.9  1598166   1829461  select_and_scatter_4351                                                                             
     1.1        336012021        633   530824.7   321118    707132  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.1        327443750        633   517288.7   385597    621085  dgrad_1x1_stride_2x2                                                                                
     1.1        310693997        631   492383.5   476061    560732  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.0        306553283        206  1488122.7  1479672   1551223  fusion_237                                                                                          
     0.9        274810945        210  1308623.5   246622   1336536  fusion_269                                                                                          
     0.9        274307687        420   653113.5     6016   1329176  fusion_254                                                                                          
     0.9        266369903        631   422139.3   406078    471837  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        263487881        631   417571.9   405597    456093  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        212001084        631   335976.4   328126    386717  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        205173859        210   977018.4     4064   1002459  fusion_219                                                                                          
     0.7        193263286      33810     5716.2     3039     40127  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        179183640       1052   170326.7   164671    202847  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        176903688      33810     5232.3     3040     39327  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        165245806        206   802164.1   795195    807612  fusion_287                                                                                          
     0.5        155437453        636   244398.5   118495    427005  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
