Using nsys.742961.r73.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r73.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    48.5      25532613400       3439    7424429.6    10476    62844947  cudaEventSynchronize        
    10.0       5264436497          8  658054562.1     3373  5264406886  cudaStreamCreateWithFlags   
     8.4       4407054232     464889       9479.8     5347   336242295  cuMemcpyHtoDAsync_v2        
     5.2       2718494318     163279      16649.4     8260     6126466  cuLaunchKernel              
     4.6       2425618674     156469      15502.2     9320      591348  cudaLaunchKernel            
     4.6       2412147451         60   40202457.5      937  1758638712  cudaFree                    
     3.9       2054052818       1335    1538616.3     8801   126748635  cuModuleUnload              
     3.2       1683659130    1034942       1626.8      945      894638  cuEventQuery                
     2.2       1149132171      81177      14155.9     3686   375363484  cuMemsetD32Async            
     2.1       1095273200        890    1230644.0     7730  1085524816  cuMemAlloc_v2               
     2.0       1036885245      67074      15458.8    11782      648637  cudaMemcpyAsync             
     1.1        559683874        354    1581027.9    48057    11870975  cuEventSynchronize          
     0.8        427461017        899     475485.0    97793    44174391  cuModuleLoadFatBinary       
     0.6        332346785          9   36927420.6  3931873   208830334  cuMemHostAlloc              
     0.5        281020556      74458       3774.2     1594      605241  cudaEventRecord             
     0.5        255830073      34566       7401.2      572     1810147  cuEventDestroy_v2           
     0.4        224515812         32    7016119.1    16736    39385791  cudaIpcOpenMemHandle        
     0.4        207207124      82696       2505.6      813     1004740  cuEventRecord               
     0.4        193915045       5009      38713.3     6187     1149001  cuMemcpyDtoHAsync_v2        
     0.3        168158649      13610      12355.5     6879      305252  cudaMemsetAsync             
     0.1         56805538         60     946759.0     7117     6540279  cudaMalloc                  
     0.1         55969453      29961       1868.1      838      183561  cuStreamWaitEvent           
     0.1         50039668         32    1563739.6    23895    18719030  cudaIpcCloseMemHandle       
     0.1         42222981      34588       1220.7      717      102342  cuEventCreate               
     0.0         17876374        923      19367.7    12074       62321  cuMemcpyDtoDAsync_v2        
     0.0         13115953        889      14753.6    12541      322604  cuMemFree_v2                
     0.0         10541231       1758       5996.1     4640       14976  cuStreamSynchronize         
     0.0          4925150        313      15735.3     9792       90855  cuCtxSynchronize            
     0.0          1738997         10     173899.7     4039     1653722  cuStreamCreate              
     0.0          1473538         11     133958.0    14173      691260  cudaHostAlloc               
     0.0          1245664        194       6420.9     3375       38446  cudaBindTexture             
     0.0           909449         50      18189.0     8140       47374  cudaMemset                  
     0.0           471742          2     235871.0   212552      259190  cuMemGetInfo_v2             
     0.0           381493         58       6577.5     6041        8458  cudaEventQuery              
     0.0           372412         20      18620.6    15498       33993  cudaMemcpy                  
     0.0           360371         10      36037.1    18720       94028  cudaFreeHost                
     0.0           317028        194       1634.2     1088        3000  cudaUnbindTexture           
     0.0           114780         60       1913.0     1090       13015  cudaEventCreateWithFlags    
     0.0            73663          5      14732.6     3176       59333  cudaStreamCreateWithPriority
     0.0            45084          2      22542.0    20947       24137  cuMemsetD32_v2              
     0.0            29241          1      29241.0    29241       29241  cudaStreamSynchronize       
     0.0             6530          1       6530.0     6530        6530  cudaStreamWaitEvent         
     0.0             5369          4       1342.3      985        2092  cuInit                      
     0.0             4071          1       4071.0     4071        4071  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r73.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    29.6       8702882485       3439  2530643.4   105023  63164850  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1977328021       7153   276433.4   180991    580318  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1325843598       5049   262595.3   172382    422590  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.1       1196693552       2736   437388.0   323678    796125  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        993786379       5047   196906.4   166975    372767  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        876181821       2945   297515.0   204383    458718  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        637106625       1894   336381.5   317919    426495  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        451926544       1262   358103.4   347550    398558  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        336709518        206  1634512.2  1600633   1823576  select_and_scatter_4351                                                                             
     1.1        334136175        633   527861.3   317887    709213  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.1        331145902        206  1607504.4  1588474   1615577  fusion_238                                                                                          
     1.1        326212576        633   515343.7   385055    621341  dgrad_1x1_stride_2x2                                                                                
     1.0        308352691        631   488673.0   472286    556734  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
