Using nsys.742961.r47.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r47.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    45.7      25886183331       3439     7527241.4    12265    62809651  cudaEventSynchronize        
    16.2       9180646377          8  1147580797.1     3533  9180616632  cudaStreamCreateWithFlags   
     8.5       4793146123     464889       10310.3     5365   311412787  cuMemcpyHtoDAsync_v2        
     4.7       2634462582     163279       16134.7     8289     7897443  cuLaunchKernel              
     4.5       2536909013     156469       16213.5     9150      781171  cudaLaunchKernel            
     3.6       2037855361       1335     1526483.4     9099   112628666  cuModuleUnload              
     3.1       1766687083    1020033        1732.0      943    32592563  cuEventQuery                
     3.0       1719674635         44    39083514.4      994  1125762792  cudaFree                    
     2.4       1360512518        890     1528665.8     8201  1349866023  cuMemAlloc_v2               
     1.9       1047598587      67076       15618.1    11735      611332  cudaMemcpyAsync             
     1.3        761088525      81177        9375.7     3736      694307  cuMemsetD32Async            
     1.0        559840015        354     1581469.0    47348    11868240  cuEventSynchronize          
     0.8        438460129        899      487719.8    99666    48613893  cuModuleLoadFatBinary       
     0.5        285886295      74458        3839.6     1611     2893650  cudaEventRecord             
     0.5        261491683      34566        7565.0      586     2994859  cuEventDestroy_v2           
     0.4        249066027          9    27674003.0  4612367   136911055  cuMemHostAlloc              
     0.4        222699535      82696        2693.0      814     1127802  cuEventRecord               
     0.3        197360549       5009       39401.2     6162     1109384  cuMemcpyDtoHAsync_v2        
     0.3        177337704      13610       13030.0     6794      257712  cudaMemsetAsync             
     0.3        146928287         16     9183017.9    20972    46489903  cudaIpcOpenMemHandle        
     0.1         64174744      29961        2141.9      826      137545  cuStreamWaitEvent           
     0.1         60950086         44     1385229.2     7347    11257493  cudaMalloc                  
     0.1         57207417         27     2118793.2    14855     9880715  cudaHostAlloc               
     0.1         48923031      34588        1414.5      724      689954  cuEventCreate               
     0.1         32686247         26     1257163.3    18565    20139941  cudaFreeHost                
     0.0         19672497        923       21313.6    12256       64348  cuMemcpyDtoDAsync_v2        
     0.0         19510735         16     1219420.9    24932     4563662  cudaIpcCloseMemHandle       
     0.0         13730712        889       15445.1    12949      321661  cuMemFree_v2                
     0.0         10802427       1758        6144.7     4639       15351  cuStreamSynchronize         
     0.0          5238913        313       16737.7     8540       56694  cuCtxSynchronize            
     0.0          1328968        194        6850.4     3363       70405  cudaBindTexture             
     0.0           732266         34       21537.2     8351       49785  cudaMemset                  
     0.0           652926         10       65292.6     3258      588945  cuStreamCreate              
     0.0           553800          2      276900.0   210646      343154  cuMemGetInfo_v2             
     0.0           398048         58        6862.9     6056        9516  cudaEventQuery              
     0.0           375775         20       18788.8    15159       32463  cudaMemcpy                  
     0.0           322935        194        1664.6     1037        3312  cudaUnbindTexture           
     0.0           108838         60        1814.0     1106        5796  cudaEventCreateWithFlags    
     0.0            65430          5       13086.0     3181       51819  cudaStreamCreateWithPriority
     0.0            50901          2       25450.5    18458       32443  cuMemsetD32_v2              
     0.0            31071          1       31071.0    31071       31071  cudaStreamSynchronize       
     0.0             7181          1        7181.0     7181        7181  cudaStreamWaitEvent         
     0.0             6692          4        1673.0     1272        2219  cuInit                      
     0.0             3383          1        3383.0     3383        3383  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r47.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    30.1       8880966219       3439  2582426.9    86496  63109287  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1974388448       7153   276022.4   179008    587422  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1319228692       5049   261285.1   171647    423711  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.0       1190482903       2736   435118.0   321215    792478  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.3        989838522       5047   196124.1   166304    373055  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        893214352       2945   303298.6   204543    461631  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        637540503       1894   336610.6   318271    429342  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        448667984       1262   355521.4   344639    397470  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        336691246        206  1634423.5  1599578   1843162  select_and_scatter_4351                                                                             
