Using nsys.742961.r45.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r45.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    44.8      25128685248       3439     7306974.5     9740    63097420  cudaEventSynchronize        
    16.3       9122502794          8  1140312849.3     3561  9122472802  cudaStreamCreateWithFlags   
     8.4       4707939096     464889       10127.0     5307   322083149  cuMemcpyHtoDAsync_v2        
     4.9       2723898644     163279       16682.5     8350     3361559  cuLaunchKernel              
     4.4       2465589333     156469       15757.7     9314      969788  cudaLaunchKernel            
     3.6       2037300363       1335     1526067.7     8974   110307757  cuModuleUnload              
     3.1       1718039698         60    28633995.0      938  1114912340  cudaFree                    
     3.1       1716561925    1013284        1694.1      968    31441798  cuEventQuery                
     2.9       1634009319        890     1835965.5     8447  1623174723  cuMemAlloc_v2               
     1.9       1080016220      67075       16101.6    11988     3183932  cudaMemcpyAsync             
     1.8        998624025      81177       12301.8     3771   202292543  cuMemsetD32Async            
     1.0        561923149        354     1587353.5    49281    11884960  cuEventSynchronize          
     0.8        466160846        899      518532.6    99353    62894318  cuModuleLoadFatBinary       
     0.5        283563489      74458        3808.4     1616      868975  cudaEventRecord             
     0.5        277619605         32     8675612.7    17544    57111813  cudaIpcOpenMemHandle        
     0.5        276475810      34566        7998.5      586     1835743  cuEventDestroy_v2           
     0.4        197483446       5009       39425.7     6334     1185189  cuMemcpyDtoHAsync_v2        
     0.3        194678271      82696        2354.1      815     1060956  cuEventRecord               
     0.3        171387945      13610       12592.8     6877       77934  cudaMemsetAsync             
     0.2        100827868          9    11203096.4  1306775    39947755  cuMemHostAlloc              
     0.1         84065883         60     1401098.1     7818    10203185  cudaMalloc                  
     0.1         57327720      29961        1913.4      843      140756  cuStreamWaitEvent           
     0.1         43755204      34588        1265.0      738       64673  cuEventCreate               
     0.1         28750142         32      898441.9    23790     6818280  cudaIpcCloseMemHandle       
     0.0         18465797        923       20006.3    12186       66088  cuMemcpyDtoDAsync_v2        
     0.0         13464462        889       15145.6    12718      308321  cuMemFree_v2                
     0.0         10592059       1758        6025.1     4578       15321  cuStreamSynchronize         
     0.0          5298225        313       16927.2     9750      197843  cuCtxSynchronize            
     0.0          1798753         11      163523.0    16140     1162608  cudaHostAlloc               
     0.0          1343587        194        6925.7     3494       38979  cudaBindTexture             
     0.0           927935         10       92793.5     3901      847991  cuStreamCreate              
     0.0           868808         50       17376.2     8223       40782  cudaMemset                  
     0.0           535168          2      267584.0   189708      345460  cuMemGetInfo_v2             
     0.0           386525         20       19326.3    14796       47234  cudaMemcpy                  
     0.0           382156         58        6588.9     5970        9964  cudaEventQuery              
     0.0           332450        194        1713.7     1090        6683  cudaUnbindTexture           
     0.0           299754         10       29975.4    19085       91155  cudaFreeHost                
     0.0           103205         60        1720.1     1051        4766  cudaEventCreateWithFlags    
     0.0            68927          5       13785.4     3244       55181  cudaStreamCreateWithPriority
     0.0            67884          2       33942.0    27951       39933  cuMemsetD32_v2              
     0.0            49740          1       49740.0    49740       49740  cudaStreamSynchronize       
     0.0             7884          1        7884.0     7884        7884  cudaStreamWaitEvent         
     0.0             7076          4        1769.0     1458        2615  cuInit                      
     0.0             4158          1        4158.0     4158        4158  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r45.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    29.7       8727478120       3439  2537795.3    97599  63484924  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1981597892       7153   277030.3   180479    580254  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1325112291       5049   262450.4   172256    422910  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.1       1193321005       2736   436155.3   322527    840125  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        995865314       5047   197318.3   167008    373567  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        881987208       2945   299486.3   203711    458590  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        637471242       1894   336574.0   317279    427582  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        449396209       1262   356098.4   344830    397438  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        335930761        206  1630731.8  1589978   1828602  select_and_scatter_4351                                                                             
     1.1        334353004        633   528203.8   317727    699646  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.1        333095374        206  1616967.8  1596923   1629466  fusion_238                                                                                          
     1.1        326495012        633   515789.9   385278    621214  dgrad_1x1_stride_2x2                                                                                
     1.0        305720043        631   484500.9   467582    547102  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.0        298671194        206  1449860.2  1408123   1542042  fusion_237                                                                                          
     0.9        274511167        210  1307196.0   247487   1337691  fusion_269                                                                                          
     0.9        273842254        420   652005.4     5920   1330715  fusion_254                                                                                          
     0.9        262434837        631   415903.1   400479    484958  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        259844126        631   411797.3   398591    456606  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        211269330        631   334816.7   327103    387519  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        205089538        210   976616.8     4160   1000253  fusion_219                                                                                          
     0.7        192195448      33810     5684.6     2911     39231  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        179907528       1052   171014.8   164640    203999  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        175558658      33810     5192.5     3008     40639  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        164341162        206   797772.6   791933    804957  fusion_287                                                                                          
     0.5        155149098        636   243945.1   118623    428222  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        151399172        206   734947.4   733757    739517  fusion_268                                                                                          
     0.5        151337756        206   734649.3   733341    736669  fusion_253                                                                                          
     0.5        151243905        210   720209.1     3840    737501  fusion_820                                                                                          
     0.5        150553518        206   730842.3   727870    734333  fusion_778                                                                                          
     0.5        150479967        210   716571.3     3744    733021  fusion_799                                                                                          
     0.5        147440176        420   351048.0     3424    725022  fusion_220                                                                                          
     0.5        143952925        211   682241.4   676030    792733  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        143142971        211   678402.7   671230    788829  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        140599440        206   682521.6   673534    773405  fusion_286                                                                                          
     0.5        136005091        210   647643.3   124896    666589  fusion_318                                                                                          
     0.5        135828326        210   646801.6   124063    669118  fusion_303                                                                                          
     0.5        134795896        210   641885.2   124447    661437  fusion_333                                                                                          
     0.5        132884934         72  1845624.1  1063452   2760023  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 512, 6, 8, 3, 3, 5, true, tru…
     0.4        129428567        421   307431.3   303839    344895  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        121793471       2948    41313.9    40063     50079  redzone_checker                                                                                     
     0.4        113863780         30  3795459.3  1919737   7044774  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, 512>(int, int, int, __…
     0.4        106518757        206   517081.3   341567    707742  fusion_350                                                                                          
     0.4        104684198        206   508175.7   507198    510559  fusion_847                                                                                          
