Generating SQLite file nsys.742961.r94.w.sqlite from nsys.742961.r94.w.qdrep
Using nsys.742961.r94.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r94.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    49.4      25927661603       3439    7539302.6     9835    63212138  cudaEventSynchronize        
     9.0       4732295515          8  591536939.4     3578  4732262358  cudaStreamCreateWithFlags   
     8.6       4509215517     464889       9699.6     5236   254226652  cuMemcpyHtoDAsync_v2        
     5.1       2701053103     163279      16542.6     8235     1265258  cuLaunchKernel              
     4.7       2458726219     156469      15713.8     9240     9273459  cudaLaunchKernel            
     4.1       2141279071       1335    1603954.4     9261   151439765  cuModuleUnload              
     3.4       1782610764         60   29710179.4     1121  1147879845  cudaFree                    
     3.4       1777991213    1038728       1711.7      914    33669413  cuEventQuery                
     2.6       1363722354        890    1532272.3     8267  1353353217  cuMemAlloc_v2               
     2.0       1066545050      67073      15901.3    11883     1625626  cudaMemcpyAsync             
     1.5        795120219      81177       9794.9     3769     2975387  cuMemsetD32Async            
     1.1        561393493        354    1585857.3    45834    11854848  cuEventSynchronize          
     0.8        434455707        899     483265.5    96401    44506748  cuModuleLoadFatBinary       
     0.8        428262942      13610      31466.8     6780   256281391  cudaMemsetAsync             
     0.6        303142942          9   33682549.1  3704101   221214526  cuMemHostAlloc              
     0.5        282171791      74458       3789.7     1617     2201271  cudaEventRecord             
     0.5        257466786      34566       7448.6      586     2540766  cuEventDestroy_v2           
     0.5        245982849         32    7686964.0    16365    23616916  cudaIpcOpenMemHandle        
     0.4        204468585      82696       2472.5      818      892012  cuEventRecord               
     0.4        195513796       5009      39032.5     6293     1185138  cuMemcpyDtoHAsync_v2        
     0.2        107513545         60    1791892.4     6795    13448381  cudaMalloc                  
     0.1         65794719      29961       2196.0      836     4586974  cuStreamWaitEvent           
     0.1         45189049      34591       1306.4      727      904471  cuEventCreate               
     0.1         27690498         10    2769049.8    18730    27432827  cudaFreeHost                
     0.1         26718541         32     834954.4    23211     4725127  cudaIpcCloseMemHandle       
     0.0         18606995        923      20159.3    12357       60333  cuMemcpyDtoDAsync_v2        
     0.0         13453907        889      15133.8    12816      377357  cuMemFree_v2                
     0.0         10665606       1758       6066.9     4632       13689  cuStreamSynchronize         
     0.0          5000215        313      15975.1     8729       50879  cuCtxSynchronize            
     0.0          1500929         11     136448.1    14365      760953  cudaHostAlloc               
     0.0          1218697        194       6281.9     3659       27299  cudaBindTexture             
     0.0           861255         50      17225.1     8344       27806  cudaMemset                  
     0.0           612754         10      61275.4     3170      552818  cuStreamCreate              
     0.0           438203          2     219101.5   185858      252345  cuMemGetInfo_v2             
     0.0           382361         58       6592.4     6109        8131  cudaEventQuery              
     0.0           376869         20      18843.5    15312       36633  cudaMemcpy                  
     0.0           325640        194       1678.6     1109        5769  cudaUnbindTexture           
     0.0           100490         59       1703.2     1082        4830  cudaEventCreateWithFlags    
     0.0            85574          5      17114.8     3388       71134  cudaStreamCreateWithPriority
     0.0            71884          2      35942.0    17409       54475  cuMemsetD32_v2              
     0.0            70529          1      70529.0    70529       70529  cudaStreamSynchronize       
     0.0             6468          4       1617.0      893        2188  cuInit                      
     0.0             5886          1       5886.0     5886        5886  cudaStreamWaitEvent         
     0.0             3597          1       3597.0     3597        3597  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r94.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    30.0       8896407184       3439  2586916.9    56800  63567840  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1978870445       7153   276649.0   181151    585470  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1327143072       5049   262852.7   172446    422302  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.0       1200501826       2736   438779.9   323807    793468  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.3        993979301       5047   196944.6   167040    372991  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        896525647       2945   304423.0   205471    462270  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        639793375       1894   337800.1   318047    430270  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        449459149       1262   356148.3   346494    397982  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        338610708        206  1643741.3  1600986   1829784  select_and_scatter_4351                                                                             
     1.1        337739990        206  1639514.5  1616601   1655257  fusion_238                                                                                          
     1.1        336608096        633   531766.3   319391    711709  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.1        327589938        633   517519.6   385310    622461  dgrad_1x1_stride_2x2                                                                                
     1.0        306399244        631   485577.2   467390    549726  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.0        301521725        206  1463697.7  1423418   1549658  fusion_237                                                                                          
     0.9        278753377        210  1327397.0   247935   1358875  fusion_269                                                                                          
     0.9        278413635        420   662889.6     5920   1349691  fusion_254                                                                                          
     0.9        263493297        631   417580.5   400094    472094  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        260903412        631   413476.1   399359    456414  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        211520514        631   335214.8   325086    386942  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        205021316        210   976292.0     4000   1001276  fusion_219                                                                                          
     0.6        192717910      33810     5700.0     2943     38750  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        179735016       1052   170850.8   164575    202815  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        176110386      33810     5208.8     2943     40927  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        164282145        206   797486.1   789021    803421  fusion_287                                                                                          
     0.5        155453082        636   244423.1   118464    427487  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        151361979        206   734766.9   732733    736381  fusion_253                                                                                          
