Using nsys.742961.r32.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r32.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    44.9      25289304988       3439     7353679.8    14615     63105739  cudaEventSynchronize        
    18.1      10195482937          8  1274435367.1     3451  10195449843  cudaStreamCreateWithFlags   
     7.4       4152765841     464889        8932.8     5373    312601762  cuMemcpyHtoDAsync_v2        
     4.5       2560170150     163279       15679.7     8261      2586041  cuLaunchKernel              
     4.3       2447921125     156469       15644.8     9087       828283  cudaLaunchKernel            
     3.5       1972371136       1335     1477431.6     9180    109749796  cuModuleUnload              
     3.1       1748950213    1002651        1744.3      990     30113464  cuEventQuery                
     2.9       1618425891         60    26973764.9     1041   1013546159  cudaFree                    
     2.9       1616988900        890     1816841.5     8310   1606696536  cuMemAlloc_v2               
     2.0       1105103369      81177       13613.5     3736    365238341  cuMemsetD32Async            
     1.9       1070952156      67076       15966.2    11835       622406  cudaMemcpyAsync             
     1.0        561319308        354     1585647.8    49651     11889698  cuEventSynchronize          
     0.8        448549471        899      498942.7    98061     50218514  cuModuleLoadFatBinary       
     0.5        277344472      74458        3724.8     1603       566417  cudaEventRecord             
     0.5        268110849      34566        7756.5      583      2605473  cuEventDestroy_v2           
     0.4        199342602       5009       39796.9     6355      1184937  cuMemcpyDtoHAsync_v2        
     0.3        195315862      82696        2361.9      818      1021426  cuEventRecord               
     0.3        175076529      13610       12863.8     6648       690822  cudaMemsetAsync             
     0.3        153676994         32     4802406.1    18197     14441269  cudaIpcOpenMemHandle        
     0.1         81035971          9     9003996.8   965101     27469645  cuMemHostAlloc              
     0.1         67854832         60     1130913.9     7601      7386124  cudaMalloc                  
     0.1         58043492      29961        1937.3      822       254702  cuStreamWaitEvent           
     0.1         43167926      34588        1248.1      720        31019  cuEventCreate               
     0.0         19043111        923       20631.8    12279        58852  cuMemcpyDtoDAsync_v2        
     0.0         16122885         32      503840.2    24046      1410772  cudaIpcCloseMemHandle       
     0.0         13187502        889       14834.1    12742       300584  cuMemFree_v2                
     0.0         10538950       1758        5994.9     4586        15382  cuStreamSynchronize         
     0.0          5159999        313       16485.6    10023        88090  cuCtxSynchronize            
     0.0          3701473          2     1850736.5   242312      3459161  cuMemGetInfo_v2             
     0.0          3081894         10      308189.4     3980      2986553  cuStreamCreate              
     0.0          2941533         11      267412.1    14974      2305911  cudaHostAlloc               
     0.0          1234742        194        6364.6     3360        36925  cudaBindTexture             
     0.0           854569         50       17091.4     8337        28962  cudaMemset                  
     0.0           380954         58        6568.2     6011         8999  cudaEventQuery              
     0.0           380592         20       19029.6    15318        42535  cudaMemcpy                  
     0.0           320269        194        1650.9     1072         6107  cudaUnbindTexture           
     0.0           306625         10       30662.5    19440        81290  cudaFreeHost                
     0.0           104509         60        1741.8     1115         4742  cudaEventCreateWithFlags    
     0.0            94526          5       18905.2     3460        80198  cudaStreamCreateWithPriority
     0.0            72151          2       36075.5    20864        51287  cuMemsetD32_v2              
     0.0            27475          1       27475.0    27475        27475  cudaStreamSynchronize       
