Using nsys.742961.r82.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r82.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    46.9      24398489566       3439    7094646.6    10906    63091423  cudaEventSynchronize        
    12.1       6263784359          8  782973044.9     3268  6263755425  cudaStreamCreateWithFlags   
     7.9       4126094085     464889       8875.4     5294   193380327  cuMemcpyHtoDAsync_v2        
     5.1       2663682109     163279      16313.7     8285      807517  cuLaunchKernel              
     4.9       2564775330     156469      16391.6     9215     3948340  cudaLaunchKernel            
     3.8       1970550040       1335    1476067.4     9158   106209620  cuModuleUnload              
     3.5       1830832156    1033590       1771.3      951    36156250  cuEventQuery                
     3.3       1715014349         60   28583572.5      957  1068256037  cudaFree                    
     2.6       1363337306        890    1531839.7     8049  1353214362  cuMemAlloc_v2               
     2.1       1067877834      67077      15920.2    11597      652207  cudaMemcpyAsync             
     1.5        770983038      81177       9497.6     3797     1402789  cuMemsetD32Async            
     1.2        611597516      13610      44937.4     6809   244156722  cudaMemsetAsync             
     1.1        558112621        354    1576589.3    50004    11863492  cuEventSynchronize          
     0.8        425365243        899     473153.8    98133    40453318  cuModuleLoadFatBinary       
     0.6        296329244          9   32925471.6  5651826   200428823  cuMemHostAlloc              
     0.5        280910671      74458       3772.7     1615     1527382  cudaEventRecord             
     0.5        265245846      34566       7673.6      572     2180961  cuEventDestroy_v2           
     0.4        207223607      82696       2505.8      824      962003  cuEventRecord               
     0.4        197683677       5009      39465.7     6117     1102628  cuMemcpyDtoHAsync_v2        
     0.3        148437227         32    4638663.3    17896    18728721  cudaIpcOpenMemHandle        
     0.1         63880406         60    1064673.4     7135     6106226  cudaMalloc                  
     0.1         62289348      29961       2079.0      832      419845  cuStreamWaitEvent           
     0.1         46974772      34588       1358.1      721       33517  cuEventCreate               
     0.0         23927106         32     747722.1    23985     9087292  cudaIpcCloseMemHandle       
     0.0         19226501        923      20830.4    12294       98746  cuMemcpyDtoDAsync_v2        
     0.0         13503477        889      15189.5    12913      336639  cuMemFree_v2                
     0.0         10585583       1758       6021.4     4605       25475  cuStreamSynchronize         
     0.0          6414919        313      20494.9     9674       53758  cuCtxSynchronize            
     0.0          1373484         11     124862.2    14226      667260  cudaHostAlloc               
     0.0          1284268        194       6619.9     3541       35366  cudaBindTexture             
     0.0           853891         10      85389.1     3244      799398  cuStreamCreate              
     0.0           852194         50      17043.9     8385       31694  cudaMemset                  
     0.0           491477          2     245738.5   176638      314839  cuMemGetInfo_v2             
     0.0           384213         20      19210.7    15364       40159  cudaMemcpy                  
     0.0           379699         58       6546.5     6049        7777  cudaEventQuery              
     0.0           326323        194       1682.1     1053        5590  cudaUnbindTexture           
     0.0           308181         10      30818.1    19001      113623  cudaFreeHost                
     0.0           103174         60       1719.6     1094        4873  cudaEventCreateWithFlags    
     0.0            80670          5      16134.0     3314       66896  cudaStreamCreateWithPriority
     0.0            56508          1      56508.0    56508       56508  cudaStreamSynchronize       
     0.0            44153          2      22076.5    17689       26464  cuMemsetD32_v2              
     0.0             6046          1       6046.0     6046        6046  cudaStreamWaitEvent         
     0.0             5849          4       1462.3     1064        1666  cuInit                      
     0.0             3166          1       3166.0     3166        3166  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r82.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    29.2       8525129471       3439  2478955.9    59104  63454833  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1973601099       7153   275912.4   180832    581758  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1320390299       5049   261515.2   171744    423103  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.1       1192113751       2736   435714.1   322207    795934  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        994013690       5047   196951.4   166751    374879  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
