Using nsys.742961.r36.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r36.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    43.8      23058188249       3439     6704910.8    10920    63073094  cudaEventSynchronize        
    15.3       8042802203          8  1005350275.4     3766  8042770440  cudaStreamCreateWithFlags   
     8.3       4374005271     464889        9408.7     5634   173496141  cuMemcpyHtoDAsync_v2        
     5.2       2744081532     163279       16806.1     8301     6752073  cuLaunchKernel              
     4.7       2451883366     156469       15670.1     9171     1035522  cudaLaunchKernel            
     3.9       2039444868       1335     1527674.1     9123   112348643  cuModuleUnload              
     3.5       1840914311    1036191        1776.6      966    38162283  cuEventQuery                
     3.1       1647508111         68    24228060.5      992  1067537106  cudaFree                    
     2.1       1122604683      67075       16736.6    11916      638393  cudaMemcpyAsync             
     2.1       1099760452        890     1235685.9     7756  1090176481  cuMemAlloc_v2               
     1.5        804109783      81177        9905.6     3677     1744659  cuMemsetD32Async            
     1.1        561282265        354     1585543.1    49232    11907767  cuEventSynchronize          
     0.9        496661172          9    55184574.7  4801034   199063048  cuMemHostAlloc              
     0.8        428517241        899      476659.9    99381    43646179  cuModuleLoadFatBinary       
     0.7        348910215      13610       25636.3     6783   179852804  cudaMemsetAsync             
     0.5        283670003      74458        3809.8     1609      937569  cudaEventRecord             
     0.5        272414906      34566        7881.0      584     1550823  cuEventDestroy_v2           
     0.4        220720733         91     2425502.6    14671    11867394  cudaHostAlloc               
     0.4        196836397       5009       39296.5     6589     1101978  cuMemcpyDtoHAsync_v2        
     0.4        192460226      82696        2327.3      820      753419  cuEventRecord               
     0.3        135855157         90     1509501.7    13195    36290342  cudaFreeHost                
     0.2         99675032         16     6229689.5    21509    38073131  cudaIpcOpenMemHandle        
     0.1         58636418      29961        1957.1      830      607375  cuStreamWaitEvent           
     0.1         48780382         68      717358.6     8660     9776907  cudaMalloc                  
     0.1         43338184      34591        1252.9      737       33291  cuEventCreate               
     0.0         17985472        923       19485.9    12124       57549  cuMemcpyDtoDAsync_v2        
     0.0         15791082         16      986942.6    24378     3559194  cudaIpcCloseMemHandle       
     0.0         12902110        889       14513.1    12509      289129  cuMemFree_v2                
     0.0         10531709       1758        5990.7     4650       15089  cuStreamSynchronize         
     0.0          4874735        313       15574.2     8978       62207  cuCtxSynchronize            
     0.0          1201537        194        6193.5     3404       34980  cudaBindTexture             
     0.0           935666         34       27519.6     8177       48918  cudaMemset                  
     0.0           585534         10       58553.4     3377      524079  cuStreamCreate              
     0.0           386924          2      193462.0   190568      196356  cuMemGetInfo_v2             
     0.0           381367         58        6575.3     5898        7945  cudaEventQuery              
     0.0           376769         20       18838.5    15501       27923  cudaMemcpy                  
     0.0           311654        194        1606.5     1066        2248  cudaUnbindTexture           
     0.0           110189         60        1836.5     1095        4984  cudaEventCreateWithFlags    
     0.0            77523          5       15504.6     3762       61701  cudaStreamCreateWithPriority
     0.0            48712          2       24356.0    16926       31786  cuMemsetD32_v2              
     0.0            27032          1       27032.0    27032       27032  cudaStreamSynchronize       
     0.0             6640          1        6640.0     6640        6640  cudaStreamWaitEvent         
     0.0             6043          4        1510.8     1037        2445  cuInit                      
     0.0             2916          1        2916.0     2916        2916  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r36.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    28.6       8321354554       3439  2419701.8   119136  63453371  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
