Using nsys.742961.r35.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r35.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    44.7      25320654490       3439     7362795.7    11566     63152980  cudaEventSynchronize        
    17.9      10169023747          8  1271127968.4     3465  10168990109  cudaStreamCreateWithFlags   
     8.4       4777728825     464889       10277.1     5224    374262060  cuMemcpyHtoDAsync_v2        
     4.8       2691643178     163279       16484.9     8365     12709110  cuLaunchKernel              
     4.4       2479149888     156469       15844.4     9320      1224846  cudaLaunchKernel            
     3.4       1950285858       1335     1460888.3     8719    107665843  cuModuleUnload              
     3.0       1725093289    1042151        1655.3      910      1255716  cuEventQuery                
     2.9       1650224962         44    37505112.8     1006   1067163959  cudaFree                    
     2.4       1357753214        890     1525565.4     8407   1347033746  cuMemAlloc_v2               
     1.9       1055484140      67083       15734.0    11730      1052108  cudaMemcpyAsync             
     1.4        790549148      81177        9738.6     3799      6782088  cuMemsetD32Async            
     1.0        560109301        354     1582229.7    49815     11880267  cuEventSynchronize          
     0.8        441418590        899      491010.7    99659     47395396  cuModuleLoadFatBinary       
     0.5        279403008      74458        3752.5     1578      1498722  cudaEventRecord             
     0.4        248769261      34566        7196.9      579      1442255  cuEventDestroy_v2           
     0.4        215144144          9    23904904.9  4856759    124067174  cuMemHostAlloc              
     0.3        195813927      82696        2367.9      803      1057685  cuEventRecord               
     0.3        192807351       5009       38492.2     6177      1127964  cuMemcpyDtoHAsync_v2        
     0.3        174873751      13610       12848.9     6664      1181463  cudaMemsetAsync             
     0.1         78180949         16     4886309.3    28407     13071279  cudaIpcOpenMemHandle        
     0.1         57705718      29961        1926.0      817       145590  cuStreamWaitEvent           
     0.1         45043364         44     1023712.8     8176      7189926  cudaMalloc                  
     0.1         44833019      34589        1296.2      711        47183  cuEventCreate               
     0.1         42995794         27     1592436.8    16407      8918619  cudaHostAlloc               
     0.1         37617612         26     1446831.2    20089     29140598  cudaFreeHost                
     0.0         18510761        923       20055.0    12251        66478  cuMemcpyDtoDAsync_v2        
     0.0         16763321         16     1047707.6    28776     10289410  cudaIpcCloseMemHandle       
     0.0         13529431        889       15218.7    13051       393690  cuMemFree_v2                
     0.0         10650862       1758        6058.5     4605        14361  cuStreamSynchronize         
     0.0          5634626        313       18002.0     9984       161938  cuCtxSynchronize            
     0.0          2268933          2     1134466.5   457585      1811348  cuMemGetInfo_v2             
     0.0          2129772         10      212977.2     3406      2040161  cuStreamCreate              
     0.0          1319164        194        6799.8     3561        37501  cudaBindTexture             
     0.0           818670         34       24078.5     8527        57416  cudaMemset                  
     0.0           398017         58        6862.4     6130        10204  cudaEventQuery              
     0.0           379876         20       18993.8    15446        34091  cudaMemcpy                  
     0.0           367432        194        1894.0     1109        51399  cudaUnbindTexture           
     0.0           102591         60        1709.9     1094         5046  cudaEventCreateWithFlags    
     0.0            92205          5       18441.0     3277        78126  cudaStreamCreateWithPriority
     0.0            64439          2       32219.5    19786        44653  cuMemsetD32_v2              
     0.0            25734          1       25734.0    25734        25734  cudaStreamSynchronize       
     0.0             6225          1        6225.0     6225         6225  cudaStreamWaitEvent         
     0.0             5215          4        1303.8     1201         1418  cuInit                      
     0.0             3304          1        3304.0     3304         3304  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r35.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    29.7       8739241329       3439  2541215.9    87712  63506846  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1970911220       7153   275536.3   181280    577822  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1323437982       5049   262118.8   171679    422399  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.1       1196380627       2736   437273.6   324095    794046  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        989735056       5047   196103.6   165983    374335  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        872424299       2945   296239.2   203775    465471  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        635375459       1894   335467.5   317247    427967  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        450721225       1262   357148.4   345695    401695  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        336844193        206  1635166.0  1598011   1835643  select_and_scatter_4351                                                                             
     1.1        334897281        206  1625715.0  1606619   1637819  fusion_238                                                                                          
     1.1        333885319        633   527465.0   317759    706718  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.1        326613623        633   515977.3   384063    624478  dgrad_1x1_stride_2x2                                                                                
     1.0        306137925        206  1486106.4  1461916   1558331  fusion_237                                                                                          
     1.0        302166779        631   478869.7   464350    552575  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     0.9        274710205        420   654071.9     5920   1330012  fusion_254                                                                                          
     0.9        271160138        210  1291238.8   247551   1321276  fusion_269                                                                                          
     0.9        262433178        631   415900.4   398270    478430  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        259020985        631   410492.8   399519    457726  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        209867178        631   332594.6   326495    386239  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        204964977        210   976023.7     4096    996573  fusion_219                                                                                          
     0.7        191950689      33810     5677.3     2911     39904  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        178643094       1052   169812.8   164159    202688  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        175173141      33810     5181.1     3007     39614  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        164810787        206   800052.4   794430    807550  fusion_287                                                                                          
     0.5        155083232        636   243841.6   118464    427967  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        151420252        206   735049.8   734078    736638  fusion_253                                                                                          
     0.5        151272241        206   734331.3   732958    736062  fusion_268                                                                                          
     0.5        151227876        210   720132.7     3776    736094  fusion_820                                                                                          
     0.5        150479732        206   730484.1   728830    731901  fusion_778                                                                                          
     0.5        150421199        210   716291.4     3808    732061  fusion_799                                                                                          
     0.5        147394913        420   350940.3     3424    713117  fusion_220                                                                                          
     0.5        143998028        211   682455.1   677406    791485  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        142798221        211   676768.8   671806    785470  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        142794033        206   693174.9   680798    779294  fusion_286                                                                                          
     0.5        135884643        210   647069.7   124384    667934  fusion_333                                                                                          
     0.5        134790658        210   641860.3   124895    659870  fusion_318                                                                                          
     0.5        134619974        210   641047.5   124608    661630  fusion_303                                                                                          
     0.5        132587120         72  1841487.8  1065373   2764888  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 512, 6, 8, 3, 3, 5, true, tru…
     0.4        131979957        206   640679.4   346879   1039741  fusion_350                                                                                          
     0.4        129130071        421   306722.3   303391    345534  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        121782266       2948    41310.1    40094     48191  redzone_checker                                                                                     
     0.4        113879657         30  3795988.6  1911290   7050091  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, 512>(int, int, int, __…
     0.4        104571030        206   507626.4   506751    508671  fusion_847                                                                                          
     0.4        103559793        211   490804.7   486654    560830  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
     0.3        102960587        206   499808.7   494814    501439  fusion_273                                                                                          
     0.3         94249381        211   446679.5   442014    516447  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     0.3         88997177        210   423796.1   414495    742078  fusion_274                                                                                          
     0.3         88827171        210   422986.5   415134    469470  reduce_window_1391                                                                                  
     0.3         83873181        206   407151.4   401727    413342  fusion_351                                                                                          
     0.3         81886797        206   397508.7   380607    465791  fusion_444                                                                                          
     0.3         76794549        206   372789.1   371679    374303  fusion_317                                                                                          
     0.3         76792061        206   372777.0   371903    374207  fusion_332                                                                                          
     0.3         76785236        206   372743.9   371807    374239  fusion_302                                                                                          
     0.3         76438139        211   362266.1   355999    397279  volta_s884cudnn_fp16_128x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.3         75979610        210   361807.7     3776    370303  fusion_751                                                                                          
     0.3         75290410        210   358525.8     3744    367070  fusion_709                                                                                          
     0.3         75270202        210   358429.5     3904    368574  fusion_730                                                                                          
     0.3         75180920        206   364955.9   364319    367006  fusion_688                                                                                          
     0.2         70241034        211   332895.9   328895    385758  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x1x1                                     
     0.2         68629131        210   326805.4    62560    335327  fusion_367                                                                                          
     0.2         68239179        210   324948.5    62592    336158  fusion_382                                                                                          
     0.2         67977140        210   323700.7    63136    336063  fusion_397                                                                                          
     0.2         67775916        210   322742.5    62720    332095  fusion_427                                                                                          
     0.2         67647953        210   322133.1    62208    332031  fusion_412                                                                                          
     0.2         66036275      22260     2966.6     2655     25087  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.2         65112339       6335    10278.2     8672     22080  void convertTensor_kernel<float, __half, float>(float, float const*, float, __half*, unsigned long) 
     0.2         63803085        422   151192.1   149152    162560  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x64x64x1_1x1x1x0x1                                      
     0.2         57510605        210   273860.0   248512   1538523  fusion_243                                                                                          
     0.2         56056972        210   266938.0   256128    373119  fusion_338                                                                                          
     0.2         53662815         18  2981267.5   776190   6636108  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 1024, 5, 5, 3, 3, 3, true, tr…
     0.2         52678345        416   126630.6     5247    252320  fusion_258                                                                                          
     0.2         52335226        210   249215.4     3776    255583  fusion_770                                                                                          
     0.2         51605222        206   250510.8   248863    253247  fusion_337                                                                                          
     0.2         51594617        210   245688.7     3423    253183  fusion_852                                                                                          
     0.2         51523716        206   250115.1   247903    251615  fusion_248                                                                                          
     0.2         51521415        206   250104.0   248255    251359  fusion_263                                                                                          
     0.2         51514539        206   250070.6   246815    251487  fusion_229                                                                                          
     0.2         51434950        210   244928.3     3648    251135  fusion_224                                                                                          
     0.2         51109224        210   243377.3     3936    251327  fusion_825                                                                                          
     0.2         51087491        210   243273.8     3711    250304  fusion_804                                                                                          
     0.2         50923025        206   247199.2   245632    249344  fusion_830                                                                                          
     0.2         50816094        210   241981.4     4032    248991  fusion_783                                                                                          
     0.2         45562255        210   216963.1   188256   1646907  fusion_244                                                                                          
     0.1         43912794         15  2927519.6  1841818   3757076  void cudnn::detail::wgrad_alg1_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, _…
     0.1         43880532        206   213012.3   206495    223263  fusion_447                                                                                          
     0.1         42912053        210   204343.1   187423    995453  fusion_225                                                                                          
     0.1         41871164        210   199386.5   187168    735229  fusion_259                                                                                          
     0.1         39534107        210   188257.7   184288    250271  fusion_249                                                                                          
     0.1         39531620        210   188245.8   185119    249504  fusion_230                                                                                          
     0.1         39471277        210   187958.5   184768    251039  fusion_264                                                                                          
     0.1         38804236        206   188370.1   187168    190815  fusion_381                                                                                          
     0.1         38716685        206   187945.1   187008    189440  fusion_396                                                                                          
     0.1         38705101        206   187888.8   186911    189183  fusion_366                                                                                          
     0.1         38674729        206   187741.4   186912    189568  fusion_426                                                                                          
     0.1         38668839        206   187712.8   186848    189727  fusion_411                                                                                          
     0.1         38482374        210   183249.4     3712    187936  fusion_661                                                                                          
     0.1         38452485        206   186662.5   186176    188255  add_4335                                                                                            
     0.1         38394305        206   186380.1   184639    203615  fusion_485                                                                                          
     0.1         37791857        210   179961.2     3808    185023  fusion_619                                                                                          
     0.1         37789584        206   183444.6   182752    185024  fusion_556                                                                                          
     0.1         37785932        210   179933.0     3680    184895  fusion_640                                                                                          
     0.1         37783656        283   133511.2     3680   1117981  __xla_fp16_comparison                                                                               
     0.1         37753155        210   179776.9     3712    185087  fusion_598                                                                                          
     0.1         37748872        210   179756.5     3680    186080  fusion_577                                                                                          
     0.1         37262914        210   177442.4    31680    185599  fusion_461                                                                                          
     0.1         35593796       6312     5639.1     2975     18752  void scalePackedTensor_kernel<float, float>(cudnnTensor4dStruct, float*, float)                     
     0.1         35145941          3  11715313…  116330…  11874140  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 128, 6, 8, 3, 3, 5, false, tr…
     0.1         32018208        211   151745.1   148832    163136  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     0.1         31841474         15  2122764.9  1269245   2730647  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 1024, 6, 7, 3, 3, 5, true, tr…
     0.1         29866214          5  5973242.8  3820661   7783847  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 128, 6, 8, 3, 3, 5, false, tr…
     0.1         28762744        210   136965.4   124575    776797  fusion_292                                                                                          
     0.1         27342782        210   130203.7   126784    190015  fusion_432                                                                                          
     0.1         26951599          8  3368949.9   697118   7781416  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 512, 6, 5, 3, 3, 3, true, 512>(int, int, int, __…
     0.1         26799953        416    64423.0     4160    127040  fusion_278                                                                                          
     0.1         26531182        210   126339.0     4192    131776  fusion_714                                                                                          
