Using nsys.742961.r31.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r31.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    45.0      25337929170       3439     7367818.9    12459    63115905  cudaEventSynchronize        
    17.5       9844379837          8  1230547479.6     3480  9844349711  cudaStreamCreateWithFlags   
     7.6       4291699952     464889        9231.7     5566   296251789  cuMemcpyHtoDAsync_v2        
     4.9       2737416466     163279       16765.3     8236     3220733  cuLaunchKernel              
     4.4       2460449471     156469       15724.8     9113      659218  cudaLaunchKernel            
     3.5       1947527700       1335     1458822.2     8804   109257817  cuModuleUnload              
     3.1       1747779942    1023562        1707.5      980    34019856  cuEventQuery                
     3.0       1678484131         60    27974735.5      924  1083623371  cudaFree                    
     2.4       1357263195        890     1525014.8     8085  1347065810  cuMemAlloc_v2               
     1.9       1056665265      67074       15753.7    11707      432314  cudaMemcpyAsync             
     1.4        807490337      81177        9947.3     3787     6511148  cuMemsetD32Async            
     1.0        561282507        354     1585543.8     9482    11874554  cuEventSynchronize          
     1.0        538348769      13610       39555.4     6914   368789244  cudaMemsetAsync             
     0.8        423787827        899      471399.1    99297    43744699  cuModuleLoadFatBinary       
     0.5        279935171      74458        3759.6     1549      932946  cudaEventRecord             
     0.5        261609612      34566        7568.4      590     1644431  cuEventDestroy_v2           
     0.4        228822021          9    25424669.0  3404744   145368396  cuMemHostAlloc              
     0.4        203003840       5009       40527.8     6554     4325629  cuMemcpyDtoHAsync_v2        
     0.4        201526322      82696        2437.0      803     1208624  cuEventRecord               
     0.3        155460380         32     4858136.9    17771    14926970  cudaIpcOpenMemHandle        
     0.1         62570572         60     1042842.9     7633     9079498  cudaMalloc                  
     0.1         60084671      29961        2005.4      855      613681  cuStreamWaitEvent           
     0.1         44724043      34588        1293.1      710       33810  cuEventCreate               
     0.0         19565348         32      611417.1    23507     3369691  cudaIpcCloseMemHandle       
     0.0         18043171        923       19548.4    12177       54936  cuMemcpyDtoDAsync_v2        
     0.0         13149748        889       14791.6    12455      323725  cuMemFree_v2                
     0.0         10524100       1758        5986.4     4640       15255  cuStreamSynchronize         
     0.0          4888753        313       15619.0     9919       49308  cuCtxSynchronize            
     0.0          4380629         11      398239.0    15159     3603661  cudaHostAlloc               
     0.0          2925956         10      292595.6     3910     2858877  cuStreamCreate              
     0.0          1215253        194        6264.2     3476       35630  cudaBindTexture             
     0.0          1002192          2      501096.0   267987      734205  cuMemGetInfo_v2             
     0.0           875280         50       17505.6     8209       30530  cudaMemset                  
     0.0           383425         20       19171.3    15445       36236  cudaMemcpy                  
     0.0           382763         58        6599.4     6053        8078  cudaEventQuery              
     0.0           323558        194        1667.8     1090        5685  cudaUnbindTexture           
     0.0           295888         10       29588.8    18914       92282  cudaFreeHost                
     0.0           103445         60        1724.1     1096        6127  cudaEventCreateWithFlags    
     0.0            71113          5       14222.6     3303       57213  cudaStreamCreateWithPriority
     0.0            39789          2       19894.5    13120       26669  cuMemsetD32_v2              
     0.0            23628          1       23628.0    23628       23628  cudaStreamSynchronize       
     0.0             9623          1        9623.0     9623        9623  cudaStreamWaitEvent         
     0.0             5512          4        1378.0     1205        1668  cuInit                      
     0.0             4216          1        4216.0     4216        4216  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742961.r31.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    29.8       8765256813       3439  2548780.7   111360  63476211  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     6.7       1977714605       7153   276487.4   180127    581822  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.5       1314223434       5049   260293.8   171071    428894  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.0       1187554846       2736   434047.8   321950    793532  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        988057038       5047   195771.2   165887    373343  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.0        892504676       2945   303057.6   205472    470302  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.2        634172882       1894   334832.6   317214    427262  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.5        449554772       1262   356224.1   345439    400542  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.1        336423576        206  1633124.2  1591769   1835671  select_and_scatter_4351                                                                             
     1.1        333564522        633   526958.2   316511    689757  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.1        331806534        206  1610711.3  1590168   1620440  fusion_238                                                                                          
     1.1        327476741        633   517340.8   385150    621501  dgrad_1x1_stride_2x2                                                                                
     1.0        307184468        206  1491186.7  1479097   1552281  fusion_237                                                                                          
     1.0        304651012        631   482806.7   470750    547646  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     0.9        275920426        420   656953.4     5952   1335802  fusion_254                                                                                          
     0.9        271987286        210  1295177.6   247711   1323514  fusion_269                                                                                          
     0.9        260972530        631   413585.6   398526    477182  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        257927755        631   408760.3   396894    463134  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        209955654        631   332734.8   326399    387166  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        204946209        210   975934.3     4224   1000155  fusion_219                                                                                          
     0.7        192053743      33810     5680.4     2943     39295  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        178972922       1052   170126.4   164352    204191  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        175098974      33810     5178.9     2975     40575  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        163710092        206   794709.2   788924    801692  fusion_287                                                                                          
     0.5        155045686        636   243782.5   118144    434334  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        151552266        206   735690.6   734364    739132  fusion_268                                                                                          
     0.5        151414121        206   735020.0   733532    736764  fusion_253                                                                                          
     0.5        151323699        210   720589.0     3744    737115  fusion_820                                                                                          
     0.5        150526408        210   716792.4     3744    732380  fusion_799                                                                                          
     0.5        150440567        206   730294.0   729277    731997  fusion_778                                                                                          
     0.5        147406842        420   350968.7     3424    724573  fusion_220                                                                                          
     0.5        143875548        211   681874.6   677533    791868  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        142770716        211   676638.5   672285    787453  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        141249165        206   685675.6   677852    772828  fusion_286                                                                                          
     0.5        135631837        210   645865.9   124800    662685  fusion_333                                                                                          
     0.5        135454589        210   645021.9   124832    670973  fusion_318                                                                                          
     0.5        134913540        210   642445.4   125055    660509  fusion_303                                                                                          
     0.5        133882442         72  1859478.4  1063835   2756979  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 512, 6, 8, 3, 3, 5, true, tru…
     0.4        128507121        421   305242.6   302526    346047  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        121831853       2948    41327.0    39967     49854  redzone_checker                                                                                     
     0.4        115590874        206   561120.7   348255    840284  fusion_350                                                                                          
     0.4        113715300         30  3790510.0  1906967   7050526  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, 512>(int, int, int, __…
     0.4        104664911        206   508082.1   506750    509758  fusion_847                                                                                          
     0.4        103204287        211   489119.8   485118    561085  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
