Using nsys.742961.r74.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r74.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    48.3      25767566394       3439    7492749.8    13385    63062129  cudaEventSynchronize        
    10.1       5365892331          8  670736541.4     3525  5365863117  cudaStreamCreateWithFlags   
     8.6       4576168880     464889       9843.6     5334   326277645  cuMemcpyHtoDAsync_v2        
     4.8       2574449389     163279      15767.2     8197     2674670  cuLaunchKernel              
     4.7       2502951628     156469      15996.5     9273      899119  cudaLaunchKernel            
     4.2       2226159693         60   37102661.6      944  1583652958  cudaFree                    
     4.0       2114456269       1335    1583862.4     9447   115921512  cuModuleUnload              
     3.3       1751342518     993456       1762.9      892    38112638  cuEventQuery                
     2.1       1095447773        890    1230840.2     8351  1085355800  cuMemAlloc_v2               
     2.0       1056459534      67075      15750.4    11814     1235170  cudaMemcpyAsync             
     1.4        740103215      81177       9117.2     3701     2077175  cuMemsetD32Async            
     1.1        561931593        354    1587377.4    10458    11871608  cuEventSynchronize          
     1.0        542865157      13610      39887.2     6699   366013159  cudaMemsetAsync             
     1.0        517838552          9   57537616.9  3697227   236465603  cuMemHostAlloc              
     0.9        460029930        899     511712.9    96278    47275511  cuModuleLoadFatBinary       
     0.5        284597685      74458       3822.3     1585     1666280  cudaEventRecord             
     0.5        277974613      34566       8041.9      594     2479076  cuEventDestroy_v2           
     0.4        221921066         32    6935033.3    16431    42112619  cudaIpcOpenMemHandle        
     0.4        215862302      82696       2610.3      811      836436  cuEventRecord               
     0.4        197616189       5009      39452.2     6096     1183504  cuMemcpyDtoHAsync_v2        
     0.1         67736710      29961       2260.8      838      637868  cuStreamWaitEvent           
     0.1         62316223         60    1038603.7     7144     7959765  cudaMalloc                  
     0.1         47707869      34588       1379.3      739       33595  cuEventCreate               
     0.1         26716196         32     834881.1    23774     6959634  cudaIpcCloseMemHandle       
     0.0         19038698        923      20627.0    12216       72214  cuMemcpyDtoDAsync_v2        
     0.0         13723654        889      15437.2    13048      300648  cuMemFree_v2                
     0.0         10766692       1758       6124.4     4571       14818  cuStreamSynchronize         
     0.0          5399141        313      17249.7     9802      180342  cuCtxSynchronize            
     0.0          1444121         11     131283.7    15031      705447  cudaHostAlloc               
     0.0          1234472        194       6363.3     3449       32753  cudaBindTexture             
     0.0          1100837          2     550418.5   245209      855628  cuMemGetInfo_v2             
     0.0           886667         50      17733.3     8167       55433  cudaMemset                  
     0.0           725029         10      72502.9     3922      539814  cuStreamCreate              
     0.0           402461         58       6939.0     6189        8103  cudaEventQuery              
     0.0           394361         20      19718.1    15546       40854  cudaMemcpy                  
     0.0           324110        194       1670.7     1118        6074  cudaUnbindTexture           
