Using nsys.742961.r65.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742961.r65.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    45.7      25939809553       3439     7542835.0    11618    63178106  cudaEventSynchronize        
    16.8       9528882502          8  1191110312.8     3553  9528852831  cudaStreamCreateWithFlags   
     8.0       4544911774     464889        9776.3     5256   295053180  cuMemcpyHtoDAsync_v2        
     4.8       2710740973     163279       16601.9     8334     8936722  cuLaunchKernel              
     4.3       2428340760     156469       15519.6     9287     1081643  cudaLaunchKernel            
     3.6       2069151879         44    47026179.1     1043  1462347455  cudaFree                    
     3.5       1982585701       1335     1485082.9     8648   114890436  cuModuleUnload              
     3.1       1741436517    1035304        1682.1      969    34741642  cuEventQuery                
     1.9       1073146433      67075       15999.2    11857      977666  cudaMemcpyAsync             
     1.5        830145732          9    92238414.7  3346493   723689429  cuMemHostAlloc              
     1.4        781795815      81177        9630.8     3797     2446155  cuMemsetD32Async            
     1.0        560890920        354     1584437.6    49211    11868233  cuEventSynchronize          
     1.0        556520892        890      625304.4     7973   546341808  cuMemAlloc_v2               
     0.7        425247777        899      473023.1    98023    42803233  cuModuleLoadFatBinary       
     0.5        282534919      74458        3794.6     1572      860321  cudaEventRecord             
     0.5        274043791      34566        7928.1      588     1580843  cuEventDestroy_v2           
     0.4        202205806      82696        2445.2      812     1047099  cuEventRecord               
     0.3        196702261       5009       39269.8     6531     1186331  cuMemcpyDtoHAsync_v2        
     0.3        172651344      13610       12685.6     6814      169662  cudaMemsetAsync             
     0.2        133184675         16     8324042.2    25411    21733663  cudaIpcOpenMemHandle        
     0.1         70593748         27     2614583.3    16602    14088772  cudaHostAlloc               
     0.1         66123633         44     1502809.8     7662    10815802  cudaMalloc                  
     0.1         54691399      29961        1825.4      823      797715  cuStreamWaitEvent           
     0.1         42409836      34589        1226.1      725      640328  cuEventCreate               
