Using nsys.759016.r40.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.759016.r40.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    52.7     112881571874      28353    3981292.0      7466    39094742  cudaEventSynchronize        
    11.4      24483788735        562   43565460.4  37036147    66298911  cuModuleLoadDataEx          
     9.1      19496029721    1483579      13141.2      9036     6932591  cudaLaunchKernel            
     8.0      17086790607    1479974      11545.3      7957     7272456  cuLaunchKernel              
     3.9       8417631812     524017      16063.7     11929     6548096  cudaMemcpyAsync             
     3.3       7016460733     632962      11085.1      4057   320989409  cuMemsetD32Async            
     2.1       4606977154       4432    1039480.4      4635     3973350  cuStreamSynchronize         
     1.4       3043476490     269694      11284.9       574     7241912  cuEventDestroy_v2           
     1.3       2750884540     273175      10070.0       517     6004536  cuMemcpyHtoDAsync_v2        
     1.1       2422232498          8  302779062.3      3432  2422203965  cudaStreamCreateWithFlags   
     1.0       2048401459        983    2083826.5      8837   112065298  cuModuleUnload              
     0.8       1809666090     587318       3081.2      1584     6671901  cudaEventRecord             
     0.8       1773124726     107035      16565.8      6170   352590981  cudaMemsetAsync             
     0.8       1635203634     295153       5540.2       860     3106078  cuEventQuery                
     0.7       1575214404         10  157521440.4      1047   971890805  cudaFree                    
     0.5       1137016800          8  142127100.0   3042410  1065363456  cuMemHostAlloc              
     0.2        473969777     306562       1546.1       824     6019130  cuEventRecord               
     0.2        326192430     269717       1209.4       699     7082264  cuEventCreate               
     0.1        273901161        563     486503.0      7508   268120934  cuMemAlloc_v2               
     0.1        255279120         10   25527912.0    282962    47159518  cuModuleLoadFatBinary       
     0.1        181595624       8774      20697.0      5929      917669  cuMemcpyDtoHAsync_v2        
     0.1        135531815         16    8470738.4     16923    30922441  cudaIpcOpenMemHandle        
     0.1        123405109        312     395529.2     20183     2196571  cuEventSynchronize          
     0.1        110625182       6734      16427.9     12362      186296  cuMemcpyDtoDAsync_v2        
     0.0         82551882       1798      45913.2      8266      244113  cuCtxSynchronize            
     0.0         50649847      20189       2508.8       951      445298  cuStreamWaitEvent           
