Using nsys.759016.r22.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.759016.r22.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    52.1     111641175141      28353    3937543.7      7087    33962077  cudaEventSynchronize        
    11.5      24627062936        562   43820396.7  37080713    64342994  cuModuleLoadDataEx          
     9.3      19888228252    1483579      13405.6      8941     7570663  cudaLaunchKernel            
     8.2      17472203082    1479974      11805.8      8044     7379286  cuLaunchKernel              
     4.0       8565850767     524018      16346.5     11947     6222895  cudaMemcpyAsync             
     3.3       7100276482     632962      11217.5      4193   429981785  cuMemsetD32Async            
     2.1       4481324191       4432    1011129.1      4603     3954029  cuStreamSynchronize         
     1.4       3018466313     273175      11049.6       513   174659118  cuMemcpyHtoDAsync_v2        
     1.4       2997635522     269694      11115.0       586     6677603  cuEventDestroy_v2           
     1.1       2383224143          8  297903017.9      3375  2383191489  cudaStreamCreateWithFlags   
     0.9       1926074741        983    1959384.3      9199   104713050  cuModuleUnload              
     0.9       1835039645     587318       3124.4      1600     5934722  cudaEventRecord             
     0.8       1807371105     107035      16885.8      6570   387854809  cudaMemsetAsync             
     0.8       1651518600     295393       5590.9       957     3546154  cuEventQuery                
     0.7       1565798064         10  156579806.4      1098  1003583657  cudaFree                    
     0.4        821219235        563    1458648.7      7546   815401795  cuMemAlloc_v2               
     0.3        562642184     306562       1835.3       828     7364606  cuEventRecord               
     0.3        557957533          8   69744691.6   3089032   482649097  cuMemHostAlloc              
     0.2        350180055     269728       1298.3       709     5884799  cuEventCreate               
     0.1        258921604         10   25892160.4    243825    47330954  cuModuleLoadFatBinary       
     0.1        202318802       8774      23058.9      6744     4500537  cuMemcpyDtoHAsync_v2        
     0.1        147769659         16    9235603.7     15697    38310619  cudaIpcOpenMemHandle        
     0.1        123179623        312     394806.5     21360     2170395  cuEventSynchronize          
     0.1        110613241       6734      16426.1     12417     1075681  cuMemcpyDtoDAsync_v2        
     0.0         52931557      20189       2621.8       952      575784  cuStreamWaitEvent           
     0.0         40040825         36    1112245.1      7334     7026370  cudaMalloc                  
     0.0         32092033       1730      18550.3      5054      200895  cudaEventQuery              
     0.0         23914528       1798      13300.6      8240      304755  cuCtxSynchronize            
     0.0          7493638        562      13333.9     12069      245216  cuMemFree_v2                
     0.0          2121433         78      27197.9      3924     1502754  cuStreamCreate              
     0.0          1778513          2     889256.5    245478     1533035  cuMemGetInfo_v2             
     0.0          1380408          7     197201.1     13513      729096  cudaHostAlloc               
     0.0          1007991         68      14823.4     11017       22000  cuStreamDestroy_v2          
     0.0           719951        116       6206.5      4268       24891  cudaBindTexture             
     0.0           472407         26      18169.5      8208       47650  cudaMemset                  
     0.0           225627         12      18802.3     13767       38181  cudaMemcpy                  
     0.0           202621        116       1746.7      1412        5855  cudaUnbindTexture           
     0.0           102593         58       1768.8      1090        5337  cudaEventCreateWithFlags    
     0.0            84725          2      42362.5     19252       65473  cuMemsetD32_v2              
     0.0            55168          5      11033.6      3254       41363  cudaStreamCreateWithPriority
     0.0            10791          4       2697.8      1084        6000  cuInit                      
     0.0             3160          1       3160.0      3160        3160  cudaStreamWaitEvent         

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.759016.r22.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                  Name                                                
 -------  ---------------  ---------  ---------  -------  -------  ----------------------------------------------------------------------------------------------------
    36.9      34573191128      28353  1219383.9    35999  8928875  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
