Using nsys.759017.r10.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.759017.r10.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    38.0      24641592907        562   43846250.7  37122896    65609987  cuModuleLoadDataEx          
    19.3      12534684261       3549    3531891.9      7348    27302084  cudaEventSynchronize        
    17.4      11309030754       1495    7564569.1      4637    64691710  cuStreamSynchronize         
     4.1       2651636628     186184      14242.0      9095     2383498  cudaLaunchKernel            
     3.9       2505097479     186854      13406.7      7923      912867  cuLaunchKernel              
     3.4       2184556788          8  273069598.5      3730  2184525245  cudaStreamCreateWithFlags   
     2.5       1593614261         10  159361426.1       957  1013077582  cudaFree                    
     2.3       1471125998        978    1504218.8      9362   102081252  cuModuleUnload              
     1.7       1124944214      80644      13949.5      3793   334358362  cuMemsetD32Async            
     1.7       1120981971        563    1991087.0      7400  1115175150  cuMemAlloc_v2               
     1.6       1049061543      66223      15841.3     12000     6037471  cudaMemcpyAsync             
     0.6        416210202      35274      11799.3       527      576311  cuMemcpyHtoDAsync_v2        
     0.6        405690561        312    1300290.3     55566     9210962  cuEventSynchronize          
     0.5        334924971          8   41865621.4   2774560   255854260  cuMemHostAlloc              
     0.5        295021732      34473       8558.1       592     4846889  cuEventDestroy_v2           
     0.4        262544902      74364       3530.5      1592      920085  cudaEventRecord             
     0.4        227885713      41977       5428.8       990      985475  cuEventQuery                
     0.3        167809790       2950      56884.7      6379    36310345  cuMemcpyDtoHAsync_v2        
     0.2        140133974      13322      10519.0      6212      347580  cudaMemsetAsync             
     0.2        129058831          5   25811766.2   1026938    44569964  cuModuleLoadFatBinary       
     0.2        119945914         16    7496619.6     15564    22203719  cudaIpcOpenMemHandle        
     0.1         94248986      42615       2211.6       858     4910523  cuEventRecord               
     0.1         58079734         36    1613325.9      7551    24555140  cudaMalloc                  
     0.1         43062932      34495       1248.4       752      490039  cuEventCreate               
     0.0         12433174        845      14713.8     11978       36796  cuMemcpyDtoDAsync_v2        
     0.0         11669339       4350       2682.6       986      157839  cuStreamWaitEvent           
     0.0          7766362        562      13819.1     12243      264373  cuMemFree_v2                
     0.0          3885082        295      13169.8      8531       40455  cuCtxSynchronize            
     0.0          1502129         78      19258.1      3326      945179  cuStreamCreate              
     0.0          1305652          7     186521.7     13857      800886  cudaHostAlloc               
     0.0           957683         68      14083.6     11039       38975  cuStreamDestroy_v2          
     0.0           722721        116       6230.4      4391       25100  cudaBindTexture             
     0.0           457271          2     228635.5    163848      293423  cuMemGetInfo_v2             
     0.0           452321         26      17397.0      8313       37230  cudaMemset                  
     0.0           323541         60       5392.4      4955        8736  cudaEventQuery              
     0.0           222951         12      18579.3     14013       42342  cudaMemcpy                  
     0.0           199965        116       1723.8      1473        2567  cudaUnbindTexture           
     0.0            92296         54       1709.2      1050        5941  cudaEventCreateWithFlags    
     0.0            79427          2      39713.5     19580       59847  cuMemsetD32_v2              
     0.0            63536          5      12707.2      3679       48323  cudaStreamCreateWithPriority
     0.0             5898          4       1474.5       959        2015  cuInit                      
     0.0             4884          1       4884.0      4884        4884  cudaStreamWaitEvent         

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.759017.r10.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                  Name                                                
 -------  ---------------  ---------  ---------  -------  -------  ----------------------------------------------------------------------------------------------------
    16.2       4103388840      13828   296744.9   172287   620795  volta_fp16_s884cudnn_fp16_128x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
    15.7       3958365034       3549  1115346.6    52576  5244593  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.0       1777908749       6920   256923.2   171519   429308  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     5.7       1436451911       3979   361008.3   233373   559035  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     4.7       1182419634       2723   434234.2   320029   792153  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.4        862158299       2305   374038.3   332477   490011  volta_fp16_s884cudnn_fp16_128x128_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                
     1.3        333709854        415   804120.1     3008  1634770  fusion_238                                                                                          
     1.3        326975449        206  1587259.5  1557522  1798576  select_and_scatter_4363                                                                             
     1.3        326479455        633   515765.3   385085   623450  dgrad_1x1_stride_2x2                                                                                
     1.1        276786004        415   666954.2     8512  1361588  fusion_237                                                                                          
     1.1        274011719        418   655530.4     3008  1332117  fusion_269                                                                                          
     1.1        273766100        418   654942.8     5183  1327380  fusion_254                                                                                          
     1.0        260879432        628   415413.1   399228   478748  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     1.0        257367338        628   409820.6   395740   456315  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.9        218298280        418   522244.7     2976  1065943  fusion_219                                                                                          
     0.8        211945301        422   502240.0   496187   578779  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                
     0.8        193694202      33649     5756.3     3039    40222  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.7        176775849      33649     5253.5     3038    38687  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.7        164449061        415   396262.8     3040   801049  fusion_287                                                                                          
     0.6        156607498        418   374659.1     2976   787449  fusion_220                                                                                          
     0.6        153842283        630   244194.1   118782   429596  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.6        153119304        418   366314.1     3039   741465  fusion_268                                                                                          
     0.6        153085466        418   366233.2     3071   741145  fusion_253                                                                                          
     0.6        152766183        209   730938.7     3808   744505  fusion_820                                                                                          
     0.6        151626445        209   725485.4     3744   739225  fusion_799                                                                                          
     0.6        151559833        206   735727.3   734010   738297  fusion_778                                                                                          
     0.6        143306786        210   682413.3   677210   795129  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.6        142282536        210   677535.9   673114   785913  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.6        141512019        210   673866.8   663195   709978  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     0.5        137158686        415   330502.9     3040   676122  fusion_286                                                                                          
     0.5        135610980        209   648856.4   126718   665690  fusion_333                                                                                          
     0.5        135566087        418   324320.8     3039   667194  fusion_318                                                                                          
     0.5        135487934        418   324133.8     3040   659451  fusion_303                                                                                          
     0.5        132152962         30  4405098.7  2208620  8195351  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, 512>(int, int, int, __…
     0.5        116357881        418   278368.1     3424   561435  fusion_273                                                                                          
     0.4        108462697      10899     9951.6     8479    21312  void convertTensor_kernel<float, __half, float>(float, float const*, float, __half*, unsigned long) 
     0.4        105348742        206   511401.7   510363   512892  fusion_847                                                                                          
     0.4        102752107         48  2140668.9  1241013  3220931  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 512, 6, 8, 3, 3, 5, true, tru…
     0.4         89527002        209   428358.9   423004   472251  reduce_window_1393                                                                                  
     0.4         89420090        418   213923.7     3039   740377  fusion_274                                                                                          
     0.3         82171129        206   398889.0   394237   403580  fusion_351                                                                                          
     0.3         79574506       1720    46264.2    44671    50944  redzone_checker                                                                                     
     0.3         79369526        418   189879.2     3424   372605  fusion_302                                                                                          
     0.3         77219514        418   184735.7     3232   372604  fusion_317                                                                                          
     0.3         76930411        209   368088.1     3776   374813  fusion_751                                                                                          
     0.3         76503561        209   366045.7     3456   372349  fusion_332                                                                                          
     0.3         76020627        209   363735.1     3840   370653  fusion_709                                                                                          
     0.3         75901404        206   368453.4   367421   369917  fusion_688                                                                                          
     0.3         75852580        209   362931.0     3744   369852  fusion_730                                                                                          
     0.3         69176502        206   335808.3   332605   344509  fusion_350                                                                                          
     0.3         69120277        209   330719.0    67359   342013  fusion_427                                                                                          
     0.3         67951168        209   325125.2    67199   337693  fusion_367                                                                                          
     0.3         67717666        209   324008.0    67551   336349  fusion_397                                                                                          
     0.3         67407395        209   322523.4    67326   332413  fusion_412                                                                                          
     0.3         67374979      22154     3041.2     2848     7232  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.3         67338562        209   322194.1    67679   331005  fusion_382                                                                                          
     0.3         64789611        420   154261.0   151742   165374  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                              
     0.2         62907950      21164     2972.4     2591     6048  cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)                                
     0.2         57073986        418   136540.6     5184  1352948  fusion_243                                                                                          
     0.2         56114733      10899     5148.6     2559    18944  void scalePackedTensor_kernel<float, float>(cudnnTensor4dStruct, float*, float)                     
     0.2         53069635        418   126960.8     3488   252958  fusion_263                                                                                          
     0.2         53029898        418   126865.8     3456   252989  fusion_258                                                                                          
     0.2         52839597        209   252821.0     3712   259102  fusion_770                                                                                          
     0.2         52472523        418   125532.4     3008   253086  fusion_229                                                                                          
     0.2         52446472        418   125470.0     3008   252734  fusion_248                                                                                          
     0.2         52369774        418   125286.5     3040   252894  fusion_224                                                                                          
     0.2         51921999        209   248430.6     3456   253405  fusion_337                                                                                          
     0.2         51519022        209   246502.5   238174   371388  fusion_338                                                                                          
     0.2         51208206        209   245015.3     3424   251742  fusion_852                                                                                          
     0.2         50950744        209   243783.5     4128   249214  fusion_783                                                                                          
     0.2         50799762        209   243061.1     3742   248574  fusion_804                                                                                          
     0.2         50255544        209   240457.1     3871   245502  fusion_825                                                                                          
     0.2         50208153        206   243728.9   242398   245694  fusion_830                                                                                          
     0.2         44710069        418   106961.9     2976  1623217  fusion_244                                                                                          
     0.2         44379033        206   215432.2   209086   224734  fusion_447                                                                                          
     0.2         42826207        418   102455.0     3040  1066039  fusion_225                                                                                          
     0.2         42314975        418   101232.0     3040   740281  fusion_259                                                                                          
     0.2         41930447        418   100312.1     8736   252062  fusion_264                                                                                          
     0.2         40664460        418    97283.4     3552   252094  fusion_230                                                                                          
     0.2         40639314        418    97223.2     3008   252446  fusion_249                                                                                          
     0.2         40053084         12  3337757.0   900472  6991649  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 1024, 5, 5, 3, 3, 3, true, tr…
     0.2         38740011        209   185358.9     3328   189054  fusion_396                                                                                          
     0.2         38715337        209   185240.8     3328   189151  fusion_366                                                                                          
     0.2         38700073        209   185167.8     3328   188798  fusion_381                                                                                          
     0.2         38692805        209   185133.0     3392   188638  fusion_411                                                                                          
     0.2         38619489        209   184782.2     3616   188830  fusion_661                                                                                          
     0.2         38615045        209   184761.0     3328   188415  fusion_426                                                                                          
     0.2         38569663        206   187231.4   186782   188094  add_4347                                                                                            
     0.2         38266182        209   183091.8    37535   192031  fusion_461                                                                                          
     0.2         38235716        209   182946.0     3680   186463  fusion_619                                                                                          
     0.2         38158572        209   182576.9     3488   185982  fusion_598                                                                                          
     0.2         38122027        209   182402.0     3456   186078  fusion_640                                                                                          
     0.2         38075693        206   184833.5   184191   185630  fusion_556                                                                                          
     0.2         38019040        209   181909.3     3488   185503  fusion_577                                                                                          
     0.1         37696045        206   182990.5   181247   203263  fusion_485                                                                                          
     0.1         36466466        206   177021.7   174975   183167  fusion_444                                                                                          
     0.1         35201533      10899     3229.8     2815     5664  cudnn::gemm::computeWgradOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)                           
     0.1         33922587        418    81154.5    25695   671674  fusion_292                                                                                          
     0.1         31320807          8  3915100.9   810264  9105999  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 512, 6, 5, 3, 3, 3, true, 512>(int, int, int, __…
     0.1         28842841        142   203118.6     3808  1174326  __xla_fp16_comparison                                                                               
     0.1         27355050        418    65442.7     3008   130783  fusion_278                                                                                          
     0.1         27227336        418    65137.2     3232   130239  fusion_322                                                                                          
     0.1         27197231        418    65065.1     3264   129791  fusion_307                                                                                          
     0.1         27068649        418    64757.5     3072   128958  fusion_297                                                                                          
     0.1         27023146        418    64648.7     3040   129247  fusion_312                                                                                          
     0.1         26814010        209   128296.7   124895   189151  fusion_432                                                                                          
     0.1         26610862        209   127324.7     6175   131839  fusion_693                                                                                          
     0.1         26565980        209   127110.0     4191   131966  fusion_735                                                                                          
     0.1         26563696        209   127099.0     4127   131007  fusion_756                                                                                          
