Using nsys.759017.r11.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.759017.r11.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    38.0      24631423022        562   43828154.8  37002749    64018236  cuModuleLoadDataEx          
    19.1      12389018720       3549    3490847.8      9070    26796389  cudaEventSynchronize        
    17.8      11541248485       1495    7719898.7      4674    65363373  cuStreamSynchronize         
     4.1       2627721492     186184      14113.6      9120     2781589  cudaLaunchKernel            
     3.9       2506347022     186854      13413.4      8157     9160490  cuLaunchKernel              
     3.4       2223913800          8  277989225.0      3398  2223884825  cudaStreamCreateWithFlags   
     2.4       1584052843         10  158405284.3      1060  1015907716  cudaFree                    
     2.2       1451652471        978    1484307.2      8788   105860031  cuModuleUnload              
     1.7       1121537733        563    1992074.1      7785  1115605658  cuMemAlloc_v2               
     1.7       1075434480      66223      16239.6     12103     6151487  cudaMemcpyAsync             
     1.4        914864703      35274      25936.0       523   335261346  cuMemcpyHtoDAsync_v2        
     0.9        603982409      80644       7489.5      3834      603314  cuMemsetD32Async            
     0.6        406159451        312    1301793.1     55730     9178711  cuEventSynchronize          
     0.5        295983045      34473       8585.9       603     5613271  cuEventDestroy_v2           
     0.4        259657945      74364       3491.7      1567     1096404  cudaEventRecord             
     0.4        229542084          8   28692760.5   2883149   157657615  cuMemHostAlloc              
     0.3        225226481      41658       5406.6       940      610698  cuEventQuery                
     0.2        138486338          5   27697267.6    873729    44887504  cuModuleLoadFatBinary       
     0.2        137846890      13322      10347.3      6558       85836  cudaMemsetAsync             
     0.2        129368256       2950      43853.6      6781     1186840  cuMemcpyDtoHAsync_v2        
     0.1         76403744      42615       1792.9       863     2851530  cuEventRecord               
     0.1         71681524          8    8960190.5     17119    20356205  cudaIpcOpenMemHandle        
     0.1         40717773      34498       1180.3       754      314251  cuEventCreate               
     0.0         25085262         28     895902.2      7697     7647748  cudaMalloc                  
     0.0         12410429        845      14686.9     12091      228154  cuMemcpyDtoDAsync_v2        
