Generating SQLite file nsys.743827.r44.w.sqlite from nsys.743827.r44.w.qdrep
Using nsys.743827.r44.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r44.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    50.4      40107656523       6804    5894717.3    10552    63868978  cudaEventSynchronize        
     8.6       6856515914          8  857064489.3     3518  6856486349  cudaStreamCreateWithFlags   
     6.6       5232443302     321789      16260.5     8204    27594030  cuLaunchKernel              
     6.1       4822395675     310850      15513.6     9073     3624305  cudaLaunchKernel            
     6.0       4797387642     509821       9409.9     5439   205166938  cuMemcpyHtoDAsync_v2        
     4.7       3736988128    2225614       1679.1      953    30793750  cuEventQuery                
     2.7       2156123303     132186      16311.3    11809     5274847  cudaMemcpyAsync             
     2.6       2069878488       1335    1550470.8     9203   103523729  cuModuleUnload              
     2.5       2002495886         60   33374931.4     1219  1300865811  cudaFree                    
     2.5       1980229598     159809      12391.2     3742   228028977  cuMemsetD32Async            
     1.4       1103241380        890    1239597.1     8193  1092744210  cuMemAlloc_v2               
     1.1        899599297      26922      33415.0     6648   292399760  cudaMemsetAsync             
     0.8        609227545      68054       8952.1      591     4739192  cuEventDestroy_v2           
     0.7        573726124     146916       3905.1     1619     3063644  cudaEventRecord             
     0.7        560968459        354    1584656.7    49821    11864081  cuEventSynchronize          
     0.5        432911706        899     481548.1    98950    42608458  cuModuleLoadFatBinary       
     0.5        424813318          9   47201479.8  5550730   212931748  cuMemHostAlloc              
     0.4        306351981         32    9573499.4    17066    46628011  cudaIpcOpenMemHandle        
     0.4        279564278     153260       1824.1      820     1636356  cuEventRecord               
     0.3        204698643       5653      36210.6     6258     1185335  cuMemcpyDtoHAsync_v2        
     0.2        124463405         60    2074390.1     8699    14923388  cudaMalloc                  
     0.1         95716696      54325       1761.9      832      356501  cuStreamWaitEvent           
     0.1         89233463      68076       1310.8      733     1664577  cuEventCreate               
     0.1         57404761         32    1793898.8    24501     8958500  cudaIpcCloseMemHandle       
     0.0         35908737       1761      20391.1    11943      171760  cuMemcpyDtoDAsync_v2        
     0.0         13720291        889      15433.4    12961      282630  cuMemFree_v2                
     0.0         10614325       1758       6037.7     4552       15060  cuStreamSynchronize         
     0.0          8211725        525      15641.4     9353       52797  cuCtxSynchronize            
     0.0          1345075         11     122279.5    15297      650081  cudaHostAlloc               
     0.0          1251497        194       6451.0     3470       35452  cudaBindTexture             
     0.0           851033         50      17020.7     8180       31202  cudaMemset                  
     0.0           663889         10      66388.9     3914      519146  cuStreamCreate              
     0.0           385167         58       6640.8     6093        7812  cudaEventQuery              
     0.0           384421          2     192210.5   185069      199352  cuMemGetInfo_v2             
     0.0           366249         20      18312.5    14853       40122  cudaMemcpy                  
     0.0           319658        194       1647.7     1168        3384  cudaUnbindTexture           
     0.0           298349         10      29834.9    18968       97081  cudaFreeHost                
     0.0            96084         56       1715.8     1082        5674  cudaEventCreateWithFlags    
     0.0            61006          5      12201.2     3431       46747  cudaStreamCreateWithPriority
     0.0            46615          2      23307.5    21520       25095  cuMemsetD32_v2              
     0.0            30929          1      30929.0    30929       30929  cudaStreamSynchronize       
     0.0             7101          1       7101.0     7101        7101  cudaStreamWaitEvent         
     0.0             6332          4       1583.0      885        2226  cuInit                      
     0.0             3865          1       3865.0     3865        3865  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.743827.r44.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    26.8      14946985296       6804  2196793.8    61023  63944185  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.1       3971917665      14225   279220.9   183103    586524  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.8       2686091789      10041   267512.4   174653    422780  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.3       2426649224       5440   446075.2   329725    792954  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.6       2003470276      10039   199568.7   170015    373085  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.2       1783803950       5857   304559.3   205151    460092  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.3       1293066342       3766   343352.7   323710    428348  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.6        897784265       2510   357683.0   345373    398973  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.2        680128046        412  1650796.2  1598355   1809521  select_and_scatter_4351                                                                             
     1.2        669211089       1257   532387.5   321085    711994  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.2        663180401        412  1609661.2  1590675   1620979  fusion_238                                                                                          
     1.2        652630871       1257   519197.2   386557    622619  dgrad_1x1_stride_2x2                                                                                
     1.1        617259465       1255   491840.2   476572    540252  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.1        614867364        412  1492396.5  1479188   1554419  fusion_237                                                                                          
     1.0        546789237        836   654054.1     6016   1331957  fusion_254                                                                                          
     1.0        539219775        418  1289999.5   247038   1318901  fusion_269                                                                                          
     1.0        532567049       1255   424356.2   409149    472828  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        528370963       1255   421012.7   406620    468028  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.8        426168217       1255   339576.3   331741    387229  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        409876030        418   980564.7     4000   1004248  fusion_219                                                                                          
     0.7        385438898      67298     5727.3     2943     40286  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        360671743       2092   172405.2   165630    203231  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        352485918      67298     5237.7     3039     40447  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        329493578        412   799741.7   791706    807834  fusion_287                                                                                          
     0.6        308938608       1260   245189.4   118943    427868  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        302689711        412   734683.8   733594    744282  fusion_253                                                                                          
     0.5        302604477        412   734476.9   733050    736090  fusion_268                                                                                          
     0.5        302410011        418   723468.9     3776    736506  fusion_820                                                                                          
     0.5        300698517        412   729850.8   728474    732218  fusion_778                                                                                          
     0.5        300484014        418   718861.3     3840    730809  fusion_799                                                                                          
     0.5        294398014        836   352150.7     3424    725114  fusion_220                                                                                          
     0.5        290036793        419   692211.9   678843    791226  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        289391695        419   690672.3   674106    785018  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        286345266        412   695012.8   684987    778617  fusion_286                                                                                          
     0.5        272714304        418   652426.6   125151    678745  fusion_318                                                                                          
     0.5        270712428        418   647637.4   124767    666587  fusion_333                                                                                          
     0.5        270159820        418   646315.4   125183    675259  fusion_303                                                                                          
     0.5        261672691        837   312631.6   307773    345565  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        248163457        412   602338.5   340894    908504  fusion_350                                                                                          
     0.4        209479390        419   499950.8   491132    561020  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
     0.4        209290902        412   507987.6   507164    510204  fusion_847                                                                                          
     0.4        205559479        412   498930.8   494588    501148  fusion_273                                                                                          
     0.3        191012140        419   455876.2   446940    518364  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     0.3        180011422        418   430649.3   419676    469148  reduce_window_1391                                                                                  
     0.3        177597119        418   424873.5   415932    742266  fusion_274                                                                                          
     0.3        168489653        412   408955.5   401116    416668  fusion_351                                                                                          
     0.3        154671992        419   369145.6   362749    397789  volta_s884cudnn_fp16_128x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.3        153918400        412   373588.3   372381    374877  fusion_332                                                                                          
     0.3        153877596        412   373489.3   372125    384349  fusion_317                                                                                          
     0.3        153728758        412   373128.1   372093    385596  fusion_302                                                                                          
     0.3        151915687        418   363434.7     3808    369533  fusion_751                                                                                          
     0.3        150643163        418   360390.3     3808    373564  fusion_709                                                                                          
     0.3        150416580        412   365088.8   364284    366172  fusion_688                                                                                          
     0.3        150214993        418   359366.0     3840    366013  fusion_730                                                                                          
     0.3        149657025        412   363245.2   319293    457277  fusion_444                                                                                          
     0.3        141283085        419   337191.1   329341    385597  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x1x1                                     
     0.2        137072721        418   327925.2    62783    338077  fusion_382                                                                                          
     0.2        137063689        418   327903.6    62528    336606  fusion_367                                                                                          
     0.2        136990578        418   327728.7    62495    337021  fusion_397                                                                                          
     0.2        136286244        418   326043.6    62879    336189  fusion_427                                                                                          
     0.2        135076151        418   323148.7    62112    337340  fusion_412                                                                                          
     0.2        134557783      44308     3036.9     2719     20894  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.2        132277610         72  1837189.0  1061527   2751913  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 512, 6, 8, 3, 3, 5, true, tru…
     0.2        129740884      12575    10317.4     8480     22912  void convertTensor_kernel<float, __half, float>(float, float const*, float, __half*, unsigned long) 
     0.2        127430298        838   152064.8   149183    162943  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x64x64x1_1x1x1x0x1                                      
     0.2        121611118       2948    41252.1    39998     50142  redzone_checker                                                                                     
     0.2        113563207         30  3785440.2  1902513   7048646  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, 512>(int, int, int, __…
     0.2        112044906        418   268050.0   248510   1543732  fusion_243                                                                                          
     0.2        105133287        830   126666.6     5280    255390  fusion_258                                                                                          
     0.2        104804328        418   250728.1     3776    255358  fusion_770                                                                                          
     0.2        103282877        412   250686.6   248414    252414  fusion_337                                                                                          
     0.2        103201269        412   250488.5   248926    252734  fusion_229                                                                                          
     0.2        103100440        412   250243.8   248734    252189  fusion_248                                                                                          
     0.2        102904282        412   249767.7   248190    251421  fusion_263                                                                                          
     0.2        102876092        418   246115.1     3520    255870  fusion_224                                                                                          
     0.2        102835732        418   246018.5   238398    373405  fusion_338                                                                                          
     0.2        102075516        418   244199.8     3840    251454  fusion_825                                                                                          
     0.2        102001499        418   244022.7     3487    250206  fusion_852                                                                                          
     0.2        101997560        418   244013.3     3744    253660  fusion_804                                                                                          
     0.2        101582177        418   243019.6     4096    250078  fusion_783                                                                                          
     0.2        101563547        412   246513.5   244958    249149  fusion_830                                                                                          
