Generating SQLite file nsys.743827.r36.w.sqlite from nsys.743827.r36.w.qdrep
Using nsys.743827.r36.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r36.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    45.7      38074385150       6804     5595882.6    10398     63489163  cudaEventSynchronize        
    14.0      11697432838          8  1462179104.8     3723  11697401392  cudaStreamCreateWithFlags   
     6.6       5510188431     509821       10808.1     5702    359130882  cuMemcpyHtoDAsync_v2        
     6.6       5495156771     321789       17076.9     8487     27038742  cuLaunchKernel              
     6.0       5007341051     310850       16108.5     9183      5504013  cudaLaunchKernel            
     4.4       3686840984    2193516        1680.8      886     20840938  cuEventQuery                
     2.8       2331707061       1335     1746597.0     9160    104014396  cuModuleUnload              
     2.6       2155940749     132186       16309.9    11833      5929782  cudaMemcpyAsync             
     2.4       1960229049         68    28826897.8     1017   1350474578  cudaFree                    
     1.9       1565624348     159809        9796.8     3750      2314755  cuMemsetD32Async            
     1.6       1356839121        890     1524538.3     7971   1346556197  cuMemAlloc_v2               
     1.2       1003050281      26922       37257.6     7021    404408913  cudaMemsetAsync             
     0.7        602993437      68054        8860.5      581      5281380  cuEventDestroy_v2           
     0.7        592031407     146916        4029.7     1629     17221939  cudaEventRecord             
     0.7        561609339        354     1586467.1    49599     11873168  cuEventSynchronize          
     0.5        443877684        899      493746.0    97290     47938194  cuModuleLoadFatBinary       
     0.3        289089777     153260        1886.3      803      1795369  cuEventRecord               
     0.2        208111379       5653       36814.3     6326      1184186  cuMemcpyDtoHAsync_v2        
     0.2        157200679         91     1727480.0    14826     10624817  cudaHostAlloc               
     0.1        113440429          9    12604492.1  3214130     35309683  cuMemHostAlloc              
     0.1        101459220      54325        1867.6      832       219956  cuStreamWaitEvent           
     0.1         99532188         90     1105913.2    12869     29138720  cudaFreeHost                
     0.1         96654169         16     6040885.6    21710     47267623  cudaIpcOpenMemHandle        
     0.1         90023914      68077        1322.4      728       739056  cuEventCreate               
     0.0         39154865         16     2447179.1    24160     33188977  cudaIpcCloseMemHandle       
     0.0         37062052         68      545030.2     7224      8086376  cudaMalloc                  
     0.0         36756771       1761       20872.7    12327        91094  cuMemcpyDtoDAsync_v2        
     0.0         13214407        889       14864.3    12650       282081  cuMemFree_v2                
     0.0         10532683       1758        5991.3     4521        14007  cuStreamSynchronize         
     0.0          8865127        525       16886.0     9920        49266  cuCtxSynchronize            
     0.0          1276017        194        6577.4     3760        35571  cudaBindTexture             
     0.0           907880         34       26702.4     8328        44620  cudaMemset                  
     0.0           624945         10       62494.5     3718       560975  cuStreamCreate              
