Generating SQLite file nsys.743827.r41.w.sqlite from nsys.743827.r41.w.qdrep
Using nsys.743827.r41.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r41.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    47.5      40045004117       6804     5885509.1     9369     63694910  cudaEventSynchronize        
    13.5      11404241855          8  1425530231.9     3485  11404211517  cudaStreamCreateWithFlags   
     6.7       5668174372     509821       11118.0     5404    359601556  cuMemcpyHtoDAsync_v2        
     6.4       5354028748     321789       16638.3     8267     19300178  cuLaunchKernel              
     5.7       4838941637     310850       15566.8     9195     13738898  cudaLaunchKernel            
     4.3       3636179681    2165828        1678.9      912     29037114  cuEventQuery                
     2.8       2360851725       1335     1768428.3     8935    120734522  cuModuleUnload              
     2.5       2100937166     132184       15894.0    11840      5868859  cudaMemcpyAsync             
     2.3       1928132873     159809       12065.2     3779    399622145  cuMemsetD32Async            
     2.3       1911854450         44    43451237.5     1168   1258603983  cudaFree                    
     1.3       1093211933        890     1228328.0     8396   1082370747  cuMemAlloc_v2               
     0.7        627345044      68054        9218.3      580      5298261  cuEventDestroy_v2           
     0.7        565251209     146916        3847.4     1607      2187016  cudaEventRecord             
     0.7        562003896        354     1587581.6    48728     11855048  cuEventSynchronize          
     0.5        457049438        899      508397.6    97609     48367337  cuModuleLoadFatBinary       
     0.5        423308431          9    47034270.1  4442163    213075912  cuMemHostAlloc              
     0.4        334135507      26922       12411.2     6732      2060233  cudaMemsetAsync             
     0.3        275790743     153260        1799.5      802      1788329  cuEventRecord               
     0.2        207824436       5653       36763.6     6597      1186057  cuMemcpyDtoHAsync_v2        
     0.1         99082231      54325        1823.9      817        69112  cuStreamWaitEvent           
     0.1         98138746         16     6133671.6    22546     34599177  cudaIpcOpenMemHandle        
     0.1         85232210      68076        1252.0      729       651040  cuEventCreate               
     0.1         43500519         44      988648.2     7801      8041123  cudaMalloc                  
     0.0         34236705         27     1268026.1    14869      6023827  cudaHostAlloc               
     0.0         34106844       1761       19367.9    12007        60000  cuMemcpyDtoDAsync_v2        
     0.0         27285302         26     1049434.7    18795     16638862  cudaFreeHost                
     0.0         13704201        889       15415.3    12814       375050  cuMemFree_v2                
     0.0         10649224       1758        6057.6     4572        13714  cuStreamSynchronize         
     0.0          8902717         16      556419.8    24821      1603197  cudaIpcCloseMemHandle       
     0.0          8235539        525       15686.7     9597        63411  cuCtxSynchronize            
     0.0          1270046        194        6546.6     3250        35350  cudaBindTexture             
     0.0          1227586         10      122758.6     3910      1164617  cuStreamCreate              
     0.0           822766          2      411383.0   407609       415157  cuMemGetInfo_v2             
     0.0           669066         34       19678.4     8521        49881  cudaMemset                  
     0.0           397733         58        6857.5     6012         8777  cudaEventQuery              
     0.0           366686         20       18334.3    14426        39000  cudaMemcpy                  
     0.0           327723        194        1689.3     1129         4653  cudaUnbindTexture           
     0.0           100788         56        1799.8     1066         5875  cudaEventCreateWithFlags    
