Generating SQLite file nsys.743827.r23.w.sqlite from nsys.743827.r23.w.qdrep
Using nsys.743827.r23.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r23.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    47.9      39615507485       6804    5822385.0    10174    63882664  cudaEventSynchronize        
     9.4       7730949067         44  175703387.9      977  6843656323  cudaFree                    
     6.6       5437232871     321789      16896.9     8273    28508847  cuLaunchKernel              
     6.5       5349946091     509821      10493.8     5390   241206025  cuMemcpyHtoDAsync_v2        
     6.0       4939346918     310850      15889.8     9180     5016102  cudaLaunchKernel            
     5.6       4621181971          8  577647746.4     3557  4621151276  cudaStreamCreateWithFlags   
     4.4       3635152370    2231610       1628.9      920     3944430  cuEventQuery                
     2.6       2147536357     132184      16246.6    11837     5465620  cudaMemcpyAsync             
     2.4       1989575394       1335    1490318.6     8878   114620316  cuModuleUnload              
     1.9       1557912199     159809       9748.6     3853     1900998  cuMemsetD32Async            
     1.3       1093400770        890    1228540.2     7910  1083396333  cuMemAlloc_v2               
     1.0        822838067      26922      30563.8     6908   272917102  cudaMemsetAsync             
     0.8        625598968      68054       9192.7      578     5450642  cuEventDestroy_v2           
     0.7        583855129     146916       3974.1     1590     9987156  cudaEventRecord             
     0.7        561492492        354    1586137.0    49096    11890002  cuEventSynchronize          
     0.6        477339649          9   53037738.8  4019732   372699036  cuMemHostAlloc              
     0.5        441053220        899     490604.2    98707    47173390  cuModuleLoadFatBinary       
     0.4        327417651     153260       2136.4      805    43041039  cuEventRecord               
     0.3        207884859       5653      36774.3     5892     1184015  cuMemcpyDtoHAsync_v2        
     0.1         99751424      54325       1836.2      817      978970  cuStreamWaitEvent           
     0.1         86689349      68078       1273.4      736      760153  cuEventCreate               
     0.1         80889970         16    5055623.1    22108    24754677  cudaIpcOpenMemHandle        
     0.0         35827710       1761      20345.1    11957       71896  cuMemcpyDtoDAsync_v2        
     0.0         34512045         44     784364.7     7587     6157696  cudaMalloc                  
     0.0         32270286         16    2016892.9    25546    18000234  cudaIpcCloseMemHandle       
     0.0         30790247         27    1140379.5    14578     6985930  cudaHostAlloc               
     0.0         17632830         26     678185.8    18325     3676472  cudaFreeHost                
     0.0         13128322        889      14767.5    12685      293376  cuMemFree_v2                
     0.0         10488240       1758       5966.0     4505       14525  cuStreamSynchronize         
     0.0          8382389        525      15966.5     8589       49014  cuCtxSynchronize            
     0.0          2860796         20     143039.8    14636     2525756  cudaMemcpy                  
     0.0          2739831         10     273983.1     3752     2677620  cuStreamCreate              
     0.0          1241560          2     620780.0   202241     1039319  cuMemGetInfo_v2             
     0.0          1219649        194       6286.9     3469       34932  cudaBindTexture             
     0.0           730800         34      21494.1     8392       55275  cudaMemset                  
     0.0           386480         58       6663.4     6101       11281  cudaEventQuery              
     0.0           319375        194       1646.3     1133        5536  cudaUnbindTexture           
     0.0           101494         57       1780.6     1112        6283  cudaEventCreateWithFlags    
     0.0            89805          2      44902.5    20566       69239  cuMemsetD32_v2              
     0.0            66943          5      13388.6     3367       52795  cudaStreamCreateWithPriority
     0.0            30657          1      30657.0    30657       30657  cudaStreamSynchronize       
     0.0             8163          1       8163.0     8163        8163  cudaStreamWaitEvent         
     0.0             5461          4       1365.3     1014        1629  cuInit                      
     0.0             3386          1       3386.0     3386        3386  cudaEventDestroy            

