Generating SQLite file nsys.743827.r47.w.sqlite from nsys.743827.r47.w.qdrep
Using nsys.743827.r47.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r47.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    51.0      40732298742       6804    5986522.4    11517    64057118  cudaEventSynchronize        
     8.4       6731646376          8  841455797.0     3524  6731616797  cudaStreamCreateWithFlags   
     6.7       5372774383     321789      16696.6     8201    25918806  cuLaunchKernel              
     6.3       5039869323     509821       9885.6     5400   291765346  cuMemcpyHtoDAsync_v2        
     6.2       4947164641     310850      15915.0     9170     2905351  cudaLaunchKernel            
     4.6       3648865011    2150386       1696.8      907    20029769  cuEventQuery                
     2.6       2100155402     132185      15888.0    11762     5423125  cudaMemcpyAsync             
     2.5       1995410631       1335    1494689.6     9494   134429688  cuModuleUnload              
     2.2       1750012509         44   39773011.6      942  1137222612  cudaFree                    
     1.9       1538141096     159809       9624.9     3805     2589671  cuMemsetD32Async            
     1.3       1060805188      26922      39402.9     6805   265203702  cudaMemsetAsync             
     1.0        824160574          9   91573397.1  5045896   486695739  cuMemHostAlloc              
     1.0        816333668        890     917228.8     8035   806159284  cuMemAlloc_v2               
     0.8        612955784      68054       9006.9      582     5636569  cuEventDestroy_v2           
     0.7        575078196     146916       3914.3     1617     1919281  cudaEventRecord             
     0.7        561428555        354    1585956.4    49785    11866475  cuEventSynchronize          
     0.5        426889828        899     474849.6    98021    43396856  cuModuleLoadFatBinary       
     0.4        303292596     153260       1978.9      800     1749582  cuEventRecord               
     0.3        207857297       5653      36769.4     6066     1186843  cuMemcpyDtoHAsync_v2        
     0.2        137197850         16    8574865.6    22343    35768815  cudaIpcOpenMemHandle        
     0.1        109029897      54325       2007.0      822      303823  cuStreamWaitEvent           
     0.1         90835494      68078       1334.3      713      710400  cuEventCreate               
     0.1         71595516         44    1627170.8     6851    12016575  cudaMalloc                  
     0.1         65821470         27    2437832.2    15535    12778764  cudaHostAlloc               
     0.1         62881005         16    3930062.8    25181    21503590  cudaIpcCloseMemHandle       
     0.0         35785640       1761      20321.2    12146       67576  cuMemcpyDtoDAsync_v2        
     0.0         23620702         26     908488.5    17240     4655791  cudaFreeHost                
     0.0         13128515        889      14767.7    12624      272438  cuMemFree_v2                
     0.0         10502316       1758       5974.0     4578       14070  cuStreamSynchronize         
     0.0          9284017        525      17683.8     9941      423672  cuCtxSynchronize            
     0.0          1296464        194       6682.8     3477       37877  cudaBindTexture             
     0.0          1267608         10     126760.8     3299     1215793  cuStreamCreate              
     0.0           883452         20      44172.6    14765      553233  cudaMemcpy                  
     0.0           737476         34      21690.5     8445       53504  cudaMemset                  
     0.0           509926          2     254963.0   247268      262658  cuMemGetInfo_v2             
     0.0           387682         58       6684.2     6095       10099  cudaEventQuery              
     0.0           318982        194       1644.2     1033        3396  cudaUnbindTexture           
     0.0            93101         56       1662.5     1060        4666  cudaEventCreateWithFlags    
     0.0            68181          5      13636.2     3423       53451  cudaStreamCreateWithPriority
     0.0            55929          2      27964.5    27613       28316  cuMemsetD32_v2              
     0.0            29552          1      29552.0    29552       29552  cudaStreamSynchronize       
     0.0             7299          1       7299.0     7299        7299  cudaEventDestroy            
     0.0             6830          4       1707.5     1576        1785  cuInit                      
     0.0             6234          1       6234.0     6234        6234  cudaStreamWaitEvent         

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.743827.r47.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    27.4      15313709373       6804  2250692.1    46879  63959161  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.0       3929043490      14225   276206.9   181631    590909  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     4.7       2645011185      10041   263421.1   172735    424574  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.3       2381159349       5440   437713.1   324575    796092  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.5       1975028670      10039   196735.6   166751    373790  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.1       1755407191       5857   299711.0   204159    462846  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.3       1266400983       3766   336272.2   317631    428190  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.6        891262484       2510   355084.7   345727    398878  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.2        669712788        412  1625516.5  1598936   1635704  fusion_238                                                                                          
     1.2        669542412        412  1625102.9  1587001   1816055  select_and_scatter_4351                                                                             
     1.2        668463802       1257   531793.0   318047    706909  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.2        651051660       1257   517940.9   385406    621949  dgrad_1x1_stride_2x2                                                                                
     1.1        605769960       1255   482685.2   463806    553246  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.1        599114089        412  1454160.4  1404346   1557081  fusion_237                                                                                          
     1.0        544213471        836   650973.1     5760   1325018  fusion_254                                                                                          
     1.0        542864007        418  1298717.7   248414   1326906  fusion_269                                                                                          
     0.9        522857436       1255   416619.5   401182    478014  volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc_tn_v1                                 
     0.9        519174838       1255   413685.1   401374    457950  volta_fp16_s884cudnn_fp16_256x64_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                                
     0.7        418363702       1255   333357.5   326591    387807  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_256x128x32x1_1x3x3x0x1                                     
     0.7        410257471        418   981477.2     4032   1013435  fusion_219                                                                                          
     0.7        379798241      67298     5643.5     2879     41054  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        355751845       2092   170053.5   164576    203839  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x0x1                                     
     0.6        346707887      67298     5151.8     2911     40800  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.6        330297339        412   801692.6   792572    811228  fusion_287                                                                                          
     0.5        306798582       1260   243490.9   118432    427326  void foldedNhwcToNhwcKernel<__half, __half, float, true>(int, int, int, int, int, int, int, __half …
     0.5        302805268        412   734964.2   733596    736029  fusion_253                                                                                          
     0.5        302599876        412   734465.7   732956    736029  fusion_268                                                                                          
     0.5        302448258        418   723560.4     3648    739389  fusion_820                                                                                          
     0.5        300780487        412   730049.7   727964    734491  fusion_778                                                                                          
     0.5        300628950        418   719208.0     3648    736028  fusion_799                                                                                          
     0.5        294357686        836   352102.5     3424    714013  fusion_220                                                                                          
     0.5        285900643        419   682340.4   677373    793948  void first_layer_fwd_kernel<4, 7, 7, 64>(FirstLayerFwdParams)                                       
     0.5        283480140        419   676563.6   671933    784861  void first_layer_wgrad_kernel<7, 7, 2, 2, 64>(FirstLayerWgradParams)                                
     0.5        278312730        412   675516.3   664637    774589  fusion_286                                                                                          
     0.5        271186237        418   648770.9   125023    666813  fusion_333                                                                                          
     0.5        269632261        418   645053.3   125087    664061  fusion_318                                                                                          
     0.5        269269382        418   644185.1   124479    662876  fusion_303                                                                                          
     0.5        258003012        837   308247.3   304830    346495  volta_s884cudnn_fp16_256x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.4        225106161        412   546374.2   340382    867516  fusion_350                                                                                          
     0.4        209226366        412   507831.0   506845    510334  fusion_847                                                                                          
     0.4        206180754        419   492078.2   487165    562301  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
     0.4        205880768        412   499710.6   493822    502622  fusion_273                                                                                          
     0.3        187216128        419   446816.5   442558    517245  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     0.3        178224137        418   426373.5   418750    467038  reduce_window_1391                                                                                  
     0.3        176149019        418   421409.1   412254    742941  fusion_274                                                                                          
     0.3        172867182        412   419580.5   372830    533214  fusion_444                                                                                          
     0.3        166761832        412   404761.7   398143    411871  fusion_351                                                                                          
     0.3        153895088        412   373531.8   372286    375070  fusion_332                                                                                          
     0.3        153756482        412   373195.3   371966    375262  fusion_302                                                                                          
     0.3        153733841        412   373140.4   371326    378270  fusion_317                                                                                          
     0.3        152640507        419   364297.2   358654    401566  volta_s884cudnn_fp16_128x128_ldg8_wgrad_exp_interior_nhwc_nt_v1                                     
     0.3        152031624        418   363712.0     3680    370911  fusion_751                                                                                          
     0.3        150575870        418   360229.4     3680    369406  fusion_709                                                                                          
     0.3        150566951        418   360208.0     3680    367647  fusion_730                                                                                          
     0.3        150531280        412   365367.2   364637    367677  fusion_688                                                                                          
     0.2        139212086        419   332248.4   329183    385886  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_256x128x32x1_1x1x1x1x1                                     
     0.2        138013898        418   330176.8    62272    344735  fusion_427                                                                                          
     0.2        136608369        418   326814.3    62560    337183  fusion_367                                                                                          
     0.2        135687132        418   324610.4    62528    334782  fusion_412                                                                                          
     0.2        135668407        418   324565.6    61919    338621  fusion_397                                                                                          
     0.2        135659653        418   324544.6    62656    335198  fusion_382                                                                                          
     0.2        132647113         72  1842321.0  1060923   2751763  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 512, 6, 8, 3, 3, 5, true, tru…
     0.2        129645747      12575    10309.8     8544     33056  void convertTensor_kernel<float, __half, float>(float, float const*, float, __half*, unsigned long) 
     0.2        129506153      44308     2922.9     2655     22687  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.2        126534967        838   150996.4   148703    163935  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x64x64x1_1x1x1x0x1                                      
     0.2        121737029       2948    41294.8    39967     49951  redzone_checker                                                                                     
     0.2        113598423         30  3786614.1  1908279   7023072  void cudnn::detail::wgrad_alg0_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, 512>(int, int, int, __…
     0.2        111976950        418   267887.4   248223   1547321  fusion_243                                                                                          
     0.2        105477654        830   127081.5     5120    252671  fusion_258                                                                                          
     0.2        104592290        418   250220.8     3680    255263  fusion_770                                                                                          
     0.2        103396576        412   250962.6   248350    252542  fusion_263                                                                                          
     0.2        103254274        412   250617.2   248479    252159  fusion_337                                                                                          
     0.2        103236710        412   250574.5   248287    254782  fusion_248                                                                                          
     0.2        103051236        412   250124.4   246975    251615  fusion_229                                                                                          
     0.2        102925785        418   246233.9     3520    251423  fusion_224                                                                                          
     0.2        102074215        418   244196.7     3456    251294  fusion_852                                                                                          
     0.2        101742853        418   243404.0   233855    373374  fusion_338                                                                                          
     0.2        101446180        418   242694.2     3776    248606  fusion_825                                                                                          
     0.2        101384464        418   242546.6     3743    248319  fusion_804                                                                                          
     0.2        101246964        418   242217.6     4095    247773  fusion_783                                                                                          
     0.2        100945284        412   245012.8   243551    248446  fusion_830                                                                                          
     0.2         89152836        412   216390.4   208479    223967  fusion_447                                                                                          
     0.2         87319434        418   208898.2   186783   1624377  fusion_244                                                                                          
     0.1         83588176        418   199971.7   186335    995771  fusion_225                                                                                          
     0.1         82038086        418   196263.4   186335    734653  fusion_259                                                                                          
     0.1         78531863        418   187875.3   185151    251135  fusion_249                                                                                          
     0.1         78466259        418   187718.3   184575    250815  fusion_264                                                                                          
     0.1         78446227        418   187670.4   184832    251007  fusion_230                                                                                          
     0.1         77795393        412   188823.8   187520    190528  fusion_366                                                                                          
     0.1         77678184        412   188539.3   187359    192831  fusion_381                                                                                          
     0.1         77592754        412   188331.9   187135    190527  fusion_411                                                                                          
     0.1         77573097        412   188284.2   187231    189855  fusion_426                                                                                          
     0.1         77485573        412   188071.8   187136    200544  fusion_396                                                                                          
     0.1         77017629        418   184252.7     3584    188063  fusion_661                                                                                          
     0.1         76903107        412   186658.0   185983    187295  add_4335                                                                                            
     0.1         76757556        418   183630.5    31360    195295  fusion_461                                                                                          
     0.1         76642131        412   186024.6   183999    205791  fusion_485                                                                                          
     0.1         75691077        418   181079.1     3584    185248  fusion_640                                                                                          
     0.1         75634204        418   180943.1     3584    185023  fusion_577                                                                                          
     0.1         75550484        418   180742.8     3424    185918  fusion_598                                                                                          
     0.1         75498870        412   183249.7   182655    184767  fusion_556                                                                                          
     0.1         75387124        418   180352.0     3584    184126  fusion_619                                                                                          
     0.1         70957965      12552     5653.1     2880     18848  void scalePackedTensor_kernel<float, float>(cudnnTensor4dStruct, float*, float)                     
     0.1         63199410        419   150833.9   148383    162751  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     0.1         56068389        418   134134.9   124224    834108  fusion_292                                                                                          
     0.1         55326179         18  3073676.6   775612   6997568  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 1024, 5, 5, 3, 3, 3, true, tr…
     0.1         53512570        830    64473.0     4192    126911  fusion_278                                                                                          
     0.1         53028924        418   126863.5     4032    132287  fusion_735                                                                                          
     0.1         53021739        418   126846.3     6367    133087  fusion_693                                                                                          
     0.1         53015746        418   126831.9     4128    131807  fusion_714                                                                                          
     0.1         52991718        418   126774.4     4192    130784  fusion_756                                                                                          
     0.1         52881881        412   128354.1   126464    131040  fusion_761                                                                                          
     0.1         52388021        418   125330.2     3552    128384  fusion_680                                                                                          
     0.1         52350260        418   125239.9     4928    128576  fusion_775                                                                                          
     0.1         52271114        418   125050.5     3680    128382  fusion_792                                                                                          
     0.1         52270419        418   125048.8     3648    128319  fusion_813                                                                                          
     0.1         52250471        418   125001.1     3648    128478  fusion_839                                                                                          
     0.1         52172157        418   124813.8     3616    129599  fusion_806                                                                                          
     0.1         52171359        418   124811.9     3552    128062  fusion_832                                                                                          
     0.1         52154435        418   124771.4     3584    129055  fusion_785                                                                                          
     0.1         51886362        412   125937.8   124863    127231  fusion_327                                                                                          
     0.1         51884010        412   125932.1   124480    127744  fusion_307                                                                                          
     0.1         51864080        412   125883.7   124896    136479  fusion_431                                                                                          
     0.1         51837397        412   125818.9   124576    127807  fusion_297                                                                                          
     0.1         51781977        412   125684.4   124607    134142  fusion_322                                                                                          
     0.1         51711526        412   125513.4   124511    127072  fusion_312                                                                                          
     0.1         51509203        418   123227.8   119871    189727  fusion_432                                                                                          
     0.1         48710224        418   116531.6   104992    799965  fusion_293                                                                                          
     0.1         47451012        418   113519.2     3648    116288  fusion_854                                                                                          
     0.1         46658072        418   111622.2   106399    373470  fusion_308                                                                                          
     0.1         46633589        418   111563.6   104255    500094  fusion_279                                                                                          
     0.1         46399502        418   111003.6   105632    373822  fusion_323                                                                                          
     0.1         46121471        418   110338.4    31199    118047  fusion_476                                                                                          
     0.1         44350970        418   106102.8   104543    125856  fusion_313                                                                                          
     0.1         44309979        418   106004.7   104063    126719  fusion_328                                                                                          
     0.1         44268414        418   105905.3   103999    126240  fusion_298                                                                                          
     0.1         44163647        418   105654.7   104352    109119  fusion_161                                                                                          
     0.1         43766262         15  2917750.8  1840663   3742319  void cudnn::detail::wgrad_alg1_engine_NHWC<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, _…
     0.1         42330370      12552     3372.4     3039      6048  cudnn::gemm::computeWgradOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)                           
     0.1         39591503        412    96095.9    95327     97695  fusion_475                                                                                          
     0.1         39397803        412    95625.7    94559     97088  fusion_460                                                                                          
     0.1         38528364        418    92173.1     3680     95519  fusion_529                                                                                          
     0.1         38075025        283   134540.7     3808   1178395  __xla_fp16_comparison                                                                               
     0.1         37635152        418    90036.2     3520     93023  fusion_508                                                                                          
     0.1         35599011        418    85165.1     3744    111135  fusion_811                                                                                          
     0.1         35490359        418    84905.2     3776    109888  fusion_837                                                                                          
     0.1         35434849        418    84772.4     3776    110143  fusion_790                                                                                          
     0.1         35088798          3  11696266…  116068…  11861193  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 128, 6, 8, 3, 3, 5, false, tr…
     0.1         31786542         15  2119102.8  1264730   2724147  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 1024, 6, 7, 3, 3, 5, true, tr…
     0.1         31509179       9207     3422.3     2847      5856  cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)                                
     0.1         30503284        418    72974.4     4000     76767  fusion_844                                                                                          
     0.1         29778391          5  5955678.2  3828014   7775964  void cudnn::detail::convolve_common_engine_float_NHWC<__half, __half, 128, 6, 8, 3, 3, 5, false, tr…
     0.1         29624128        418    70871.1    15584     76767  fusion_561                                                                                          
     0.1         29456217        418    70469.4     3936     75232  fusion_797                                                                                          
     0.1         29422053        418    70387.7     3872     76639  fusion_818                                                                                          
     0.1         29371455        418    70266.6     5568     77791  fusion_582                                                                                          
     0.1         29361971        412    71266.9    68992     76383  fusion_671                                                                                          
     0.1         29332972        418    70174.6     5568     76512  fusion_645                                                                                          
     0.1         29301430        418    70099.1     5696     77056  fusion_666                                                                                          
     0.1         29286686        418    70063.8     5632     76319  fusion_603                                                                                          
     0.1         29278753        418    70044.9     5664     76704  fusion_624                                                                                          
     0.1         28857610        418    69037.3     8352     71456  fusion_685                                                                                          
     0.1         28046477        418    67096.8    61823    399070  fusion_356                                                                                          
