Generating SQLite file nsys.743827.r39.w.sqlite from nsys.743827.r39.w.qdrep
Using nsys.743827.r39.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.743827.r39.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    48.1      41170101306       6804     6050867.3    11916     63571733  cudaEventSynchronize        
    13.7      11694060182          8  1461757522.8     3363  11694031056  cudaStreamCreateWithFlags   
     6.3       5381875202     321789       16724.9     8394     27175552  cuLaunchKernel              
     5.9       5093052513     509821        9989.9     5303    375330959  cuMemcpyHtoDAsync_v2        
     5.6       4816286572     310850       15493.9     9208      5116337  cudaLaunchKernel            
     4.3       3669629103    2154678        1703.1      876     35432633  cuEventQuery                
     2.8       2365005251       1335     1771539.5     9150    120389194  cuModuleUnload              
     2.6       2191763595     159809       13714.9     3691    402986388  cuMemsetD32Async            
     2.5       2101026960     132186       15894.5    11722      5939374  cudaMemcpyAsync             
     2.0       1705673400         60    28427890.0      977   1088369085  cudaFree                    
     1.6       1365920641          9   151768960.1  1301729   1020980347  cuMemHostAlloc              
     0.7        628556816      68054        9236.1      582      4870127  cuEventDestroy_v2           
     0.7        584161542     146916        3976.2     1605      8406622  cudaEventRecord             
     0.7        567575496      26922       21082.2     6779    232332945  cudaMemsetAsync             
     0.7        561961258        354     1587461.2    49739     11883886  cuEventSynchronize          
     0.5        430707365        899      479096.1    97578     45206427  cuModuleLoadFatBinary       
     0.3        287468856     153260        1875.7      809      8960080  cuEventRecord               
     0.3        283269568        890      318280.4     8166    273209226  cuMemAlloc_v2               
     0.2        206585459       5653       36544.4     6173      1184281  cuMemcpyDtoHAsync_v2        
     0.2        204220626         32     6381894.6    15595     40817809  cudaIpcOpenMemHandle        
     0.1         98754654      54325        1817.8      840       246047  cuStreamWaitEvent           
     0.1         88668202      68076        1302.5      746      1713986  cuEventCreate               
     0.1         57014900         60      950248.3     7064      7562502  cudaMalloc                  
     0.0         35398977       1761       20101.6    12120        67102  cuMemcpyDtoDAsync_v2        
     0.0         31549465         32      985920.8    23384     14470067  cudaIpcCloseMemHandle       
