Using nsys.742893.r0.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742893.r0.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    44.0      85603505058      27760    3083699.7     8672    62266493  cudaEventSynchronize        
    11.3      21919114000    1275897      17179.4     8257    20307707  cuLaunchKernel              
    10.3      20081368387    1240806      16184.1     9183    13103939  cudaLaunchKernel            
     8.9      17322791866   10010280       1730.5      964    12765868  cuEventQuery                
     5.2      10200154123     780277      13072.5     5293   448484203  cuMemcpyHtoDAsync_v2        
     4.8       9397614561     633113      14843.5     3574   590365850  cuMemsetD32Async            
     4.5       8836833991     524043      16862.8    11847     9447040  cudaMemcpyAsync             
     2.3       4378025018          8  547253127.3     3371  4377996107  cudaStreamCreateWithFlags   
     1.6       3172408364     269626      11766.0      588     9339279  cuEventDestroy_v2           
     1.4       2726810369     584460       4665.5     1608    14034914  cudaEventRecord             
     1.1       2189348591       1335    1639961.5     8867   123566257  cuModuleUnload              
     0.9       1788277921     107050      16705.1     6902   444451950  cudaMemsetAsync             
     0.8       1603836011         60   26730600.2     1072  1021774174  cudaFree                    
     0.7       1366017617        890    1534851.3     7390  1356434709  cuMemAlloc_v2               
     0.5       1030064453     578000       1782.1      805     5672140  cuEventRecord               
     0.3        561895317        354    1587274.9    48837    11867226  cuEventSynchronize          
     0.2        428341670        899     476464.6    96407    44528270  cuModuleLoadFatBinary       
     0.2        394601926     269648       1463.4      707     6074945  cuEventCreate               
     0.2        352870330     200977       1755.8      816      312916  cuStreamWaitEvent           
     0.2        291814402          9   32423822.4   901247   237617848  cuMemHostAlloc              
     0.1        275457887       9529      28907.3     6248     1184112  cuMemcpyDtoHAsync_v2        
     0.1        159566253         59    2704512.8    14595    10987252  cudaHostAlloc               
     0.1        151545877         16    9471617.3    26532    41547830  cudaIpcOpenMemHandle        
     0.1        135865705       6805      19965.6    11925     1037815  cuMemcpyDtoDAsync_v2        
     0.0         56458931         60     940982.2     7424     8667576  cudaMalloc                  
     0.0         46769127         58     806364.3    16960    14709342  cudaFreeHost                
     0.0         30577976       1801      16978.3     9833       58739  cuCtxSynchronize            
     0.0         13135592        889      14775.7    11861      247507  cuMemFree_v2                
     0.0         11030942       1758       6274.7     4582       17410  cuStreamSynchronize         
     0.0          6113853         16     382115.8    25222     1489552  cudaIpcCloseMemHandle       
     0.0          1525898        194       7865.5     3478      218082  cudaBindTexture             
