epoch,loss,lr,mae,time,val_loss,val_mae
0,0.33286858,0.001,0.48954725,30.12138819694519,0.35828558,0.5588569
1,0.30745137,0.0009375,0.47280893,16.37771511077881,0.35254756,0.55745727
2,0.28928638,0.000875,0.45590207,16.164714336395264,0.341671,0.5511125
3,0.26716197,0.0008125,0.4321526,16.01379632949829,0.33047223,0.54185915
4,0.25553524,0.00075,0.4202471,15.798611879348755,0.33001244,0.5385828
