epoch,loss,lr,mae,time,val_loss,val_mae
0,0.33755752,0.001,0.49310794,33.11033868789673,0.3570149,0.5534452
1,0.30434868,0.0009375,0.47032395,15.036760330200195,0.35836735,0.5484336
2,0.27767408,0.000875,0.4434161,14.871638536453247,0.32601795,0.5257254
3,0.256893,0.0008125,0.4214542,14.788793563842773,0.31990036,0.52455
4,0.25070953,0.00075,0.414234,14.465821504592896,0.3144758,0.505857
