Generating SQLite file nsys.742893.r8.w.sqlite from nsys.742893.r8.w.qdrep
Using nsys.742893.r8.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.742893.r8.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    47.2      96041406541      27760    3459704.8     8468    65607989  cudaEventSynchronize        
    10.7      21769146105    1275897      17061.8     8276    18072602  cuLaunchKernel              
     9.9      20234746796    1240806      16307.7     9234    12509927  cudaLaunchKernel            
     8.2      16584964557    9691111       1711.4      967    29026330  cuEventQuery                
     4.9       9985142984     780277      12796.9     5288   416192720  cuMemcpyHtoDAsync_v2        
     4.5       9069894622     633113      14325.9     3762   618343759  cuMemsetD32Async            
     4.3       8751424046     524040      16699.9    11935     7848547  cudaMemcpyAsync             
     1.9       3896402339          8  487050292.4     3356  3896372578  cudaStreamCreateWithFlags   
     1.6       3255973167     269626      12075.9      580     6138518  cuEventDestroy_v2           
     1.3       2681325216     584460       4587.7     1599    16804179  cudaEventRecord             
     1.2       2506223053       1335    1877320.6     9189   111777383  cuModuleUnload              
     0.9       1926170102     107050      17993.2     6792   282462554  cudaMemsetAsync             
     0.8       1644402421         60   27406707.0      993  1064561097  cudaFree                    
     0.5       1057386458     578000       1829.4      805     5303000  cuEventRecord               
     0.4        823412145        890     925182.2     7908   812839270  cuMemAlloc_v2               
     0.3        579812313          9   64423590.3  6343332   468176103  cuMemHostAlloc              
     0.3        558749262        354    1578387.7     9915    11886819  cuEventSynchronize          
     0.2        414882071        899     461492.8    96041    41533819  cuModuleLoadFatBinary       
     0.2        390506989     200977       1943.0      820     1653244  cuStreamWaitEvent           
     0.2        385170676     269648       1428.4      705     2775093  cuEventCreate               
     0.1        302295907       9529      31723.8     6189    22917302  cuMemcpyDtoHAsync_v2        
     0.1        212576866         32    6643027.1    15943    22601777  cudaIpcOpenMemHandle        
     0.1        141191062       6805      20748.1    12044     1867127  cuMemcpyDtoDAsync_v2        
     0.0         77648335         60    1294138.9     7277    12240611  cudaMalloc                  
     0.0         31715580       1801      17610.0     9705      188016  cuCtxSynchronize            
     0.0         20566010         32     642687.8    22890     3007796  cudaIpcCloseMemHandle       
     0.0         13330399        889      14994.8    12532      396463  cuMemFree_v2                
     0.0         10525057       1758       5986.9     4523       17165  cuStreamSynchronize         
     0.0          2156234         11     196021.3    13540     1374319  cudaHostAlloc               
     0.0          1274196        194       6568.0     3553       26330  cudaBindTexture             
     0.0           785536         50      15710.7     8023       37799  cudaMemset                  
     0.0           643201         20      32160.1    14297      314734  cudaMemcpy                  
     0.0           620194         10      62019.4     3752      545345  cuStreamCreate              
     0.0           463758          2     231879.0   179163      284595  cuMemGetInfo_v2             
     0.0           387153         58       6675.1     6103       11533  cudaEventQuery              
     0.0           329994        194       1701.0     1084        5750  cudaUnbindTexture           
     0.0           318882         10      31888.2    18607      127104  cudaFreeHost                
     0.0           106439         59       1804.1     1108        4783  cudaEventCreateWithFlags    
     0.0            91164          5      18232.8     3330       77292  cudaStreamCreateWithPriority
     0.0            48122          2      24061.0    19246       28876  cuMemsetD32_v2              
     0.0            35022          1      35022.0    35022       35022  cudaStreamSynchronize       
     0.0             6584          4       1646.0     1349        1955  cuInit                      
     0.0             4693          1       4693.0     4693        4693  cudaStreamWaitEvent         
     0.0             4331          1       4331.0     4331        4331  cudaEventDestroy            

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.742893.r8.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average   Minimum  Maximum                                                   Name                                                
 -------  ---------------  ---------  ---------  -------  --------  ----------------------------------------------------------------------------------------------------
    21.1      42435177732      27760  1528644.7    20288  65970227  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
     7.8      15654210556      56793   275636.3   180063    576893  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x32x1_1x1x1x0x1                                     
     5.2      10492652252      40089   261733.9   171550    423101  volta_s884cudnn_fp16_128x128_ldg8_wgrad_idx_exp_interior_nhwc_nt                                    
     4.7       9468048954      21716   435994.1   322622    792987  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc_tt_v1                               
     3.9       7868202330      40087   196278.2   166527    372669  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     3.5       7071777570      23385   302406.6   204510    466333  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     2.5       5042752605      15034   335423.2   317662    427741  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
     1.8       3545788362      10022   353800.5   343773    397085  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1                                       
     1.3       2670107785       1652  1616288.0  1592566   1657140  fusion_238                                                                                          
     1.3       2649795883       5013   528584.9   318334    690908  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc_tn_v1                             
     1.3       2633530248       1652  1594146.6  1535606   1820308  select_and_scatter_4351                                                                             
     1.3       2589930235       5013   516642.8   384414    634332  dgrad_1x1_stride_2x2                                                                                
     1.2       2386594763       5011   476271.2   454589    540092  volta_s884cudnn_fp16_64x64_sliced1x4_ldg8_wgrad_idx_exp_interior_nhwc_nt                            
     1.1       2245275302       1652  1359125.5  1348119   1543030  fusion_237                                                                                          
     1.1       2191350853       1670  1312186.1   248574   1356822  fusion_269                                                                                          
